,score,property_id,largest_property_use_type_gross_floor_area_ft,year_built,number_of_buildings,occupancy,weather_normalized_site_electricity_kwh,direct_ghg_emissions_metric_tons_co2e,indirect_ghg_emissions_metric_tons_co2e,egrid_output_emissions_rate_kgco2e_mbtu,avoided_emissions_offsite_green_power_metric_tons_co2e,percent_of_electricity_that_is_green_power,multifamily_housing_number_of_bedrooms_density_number_per_1_000_sq_ft,multifamily_housing_total_number_of_residential_living_units_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_percent_that_can_be_cooled,multifamily_housing_percent_that_can_be_heated,water_use_all_water_sources_kgal,number_of_active_energy_meters_used_to_compute_metrics,number_of_active_energy_meters_not_used_to_compute_metrics,number_of_active_it_meters,community_board,census_tract,longitude,latitude
23681,100,10789053.0,186120.0,2018.0,1,100,46826.528000000006,299.2,0.6,79.5,0.0,0.0,1.53127,0.87578,0.87578,0.0,0.0,73.35970197368421,95.78447655077947,6949.4,4.0,5,0,206.0,361.0,-73.879643,40.843437
23686,4,10790876.0,37500.0,1959.0,1,100,301734.1,391.2,81.8,79.5,0.0,0.0,2.26667,1.7804211999999997,0.0,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,4.0,3,0,204.0,201.0,-73.92822874,40.840052
23698,46,10791232.0,50700.0,1928.0,1,100,259297.4,206.7,72.4,79.5,0.0,0.0,1.53846,1.20316,0.0,61.0,1.20316,90.0,100.0,4594.425778134381,14.0,0,0,209.0,5002.0,-73.880623,40.826673
23699,29,10791235.0,50700.0,1939.0,1,100,244851.6,239.8,68.5,79.5,0.0,0.0,1.22288,1.22288,0.0,62.0,1.22288,90.0,100.0,4594.425778134381,21.0,0,0,209.0,5002.0,-73.879931,40.825857
23702,34,10794191.0,44590.0,1925.0,1,95,201614.3,213.8,56.4,79.5,0.0,0.0,1.41287,1.21103,0.0,54.0,1.21103,0.0,100.0,4594.425778134381,8.0,0,0,205.0,39902.0,-73.896193,40.861516
23707,69,10803578.0,122607.0,1999.0,1,100,640925.8,413.9,180.6,79.5,0.0,0.0,2.05535,0.9298,0.0,114.0,0.9298,0.0,0.0,4594.425778134381,6.0,0,0,201.0,2702.0,-73.916152,40.8075377
23708,41,10806345.0,54365.0,2010.0,1,100,416637.4,185.5,115.8,79.5,0.0,0.0,1.47154,1.47154,0.0,80.0,1.47154,73.35970197368421,95.78447655077947,7025.6,3.0,3,0,206.0,385.0,-73.893631,40.854139
23717,17,10814158.0,57000.0,1913.0,1,100,361019.6,304.2,101.6,79.5,0.0,0.0,1.21053,1.21053,0.0,69.0,1.21053,90.0,100.0,6504.9,7.0,0,0,206.0,389.0,-73.885398,40.85693
23718,66,10814172.0,47037.0,1912.0,1,100,217349.5,120.0,62.2,79.5,0.0,0.0,0.91417,0.91417,0.0,43.0,0.91417,90.0,100.0,2432.7,6.0,0,0,206.0,389.0,-73.885752,40.855396
23721,49,10816800.0,151155.0,1963.0,1,100,843597.9,776.1,232.8,79.5,0.0,0.0,1.62085,0.87989,0.87989,0.0,0.0,90.0,100.0,9718.7,3.0,0,0,209.0,4001.0,-73.856386,40.827716
23730,54,10818623.0,120680.0,1929.0,1,100,306067.2,455.8,83.7,79.5,0.0,0.0,0.77892,0.77892,0.0,94.0,0.77892,90.0,100.0,18932.4,8.0,0,0,204.0,201.0,-73.925861,40.840141
23732,21,10819042.0,67114.0,1927.0,1,100,306082.2,367.0,87.7,79.5,0.0,0.0,1.6688,0.9089,0.0,61.0,0.9089,90.0,100.0,4594.425778134381,8.0,0,0,204.0,17901.0,-73.915424,40.834562
23733,27,10819094.0,63535.0,1927.0,1,100,262450.7,328.5,73.5,79.5,0.0,0.0,1.49524,0.92862,0.0,59.0,0.92862,90.0,100.0,4594.425778134381,10.0,0,0,204.0,17901.0,-73.915308,40.83476
23736,24,10819606.0,69321.0,1927.0,2,95,474736.5,310.1,134.4,79.5,0.0,0.0,1.60125,1.31273,0.0,91.0,1.31273,100.0,100.0,6647.4,27.0,0,0,209.0,218.0,-73.867135,40.837525
23769,7,10822850.0,34554.0,2003.0,1,100,392428.5,142.1,107.8,79.5,0.0,0.0,1.44701,1.44701,0.0,50.0,1.44701,73.35970197368421,95.78447655077947,4594.425778134381,3.0,3,0,203.0,133.0,-73.902864,40.823351
23770,66,10822851.0,33357.0,2015.0,1,100,276460.0,83.4,76.1,79.5,0.0,0.0,1.70879,1.70879,0.0,57.0,1.6472331999999985,73.35970197368421,95.78447655077947,2476.1,4.0,5,0,207.0,411.0,-73.887711,40.874705
23776,55,10822863.0,79296.0,1964.0,1,100,296323.9,285.5,85.8,79.5,0.0,0.0,1.13499,0.87016,0.0,69.0,0.87016,0.0,0.0,4594.425778134381,5.0,0,0,208.0,29301.0,-73.921025,40.880351
23777,61,10822864.0,47880.0,1939.0,1,100,161738.6,172.3,45.2,79.5,0.0,0.0,1.06516,0.93985,0.0,45.0,0.93985,0.0,0.0,2272.1,8.0,0,0,208.0,335.0,-73.905175,40.887716
23794,23,10823290.0,63420.0,2010.0,1,100,378009.0,264.0,104.5,79.5,0.0,0.0,1.08798,1.08798,0.0,69.0,1.08798,90.0,100.0,4594.425778134381,6.0,0,0,205.0,20501.0,-73.922184,40.847555
23795,99,10823291.0,65765.0,1924.0,1,100,326400.0,24.8,90.2,79.5,0.0,0.0,0.91234,0.91234,0.0,60.0,0.91234,90.0,100.0,5211.6,5.0,0,0,205.0,21501.0,-73.919118,40.84856
23796,41,10823293.0,77000.0,1928.0,1,100,430809.6,221.7,119.0,79.5,0.0,0.0,0.85714,0.85714,0.0,66.0,0.85714,90.0,100.0,9590.0,5.0,0,0,205.0,21501.0,-73.918289,40.849603
23802,32,10823301.0,43267.0,1927.0,1,100,261504.1,205.1,74.1,79.5,0.0,0.0,2.10322,0.90138,0.0,39.0,0.90138,90.0,100.0,6192.4,4.0,0,0,205.0,21501.0,-73.920087,40.848097
23806,54,10823309.0,31200.0,1924.0,1,100,146474.6,124.6,40.4,79.5,0.0,0.0,1.73077,0.83333,0.0,26.0,0.83333,90.0,100.0,3432.8,4.0,0,0,205.0,21502.0,-73.916629,40.847208
23812,31,10823409.0,37500.0,1921.0,1,100,228021.7,181.8,63.5,79.5,0.0,0.0,2.08,0.82667,0.0,31.0,0.82667,90.0,100.0,4680.7,5.0,0,0,205.0,21502.0,-73.916963,40.846445
23818,38,10825160.0,33250.0,1931.0,1,100,127732.6,221.1,37.0,79.5,0.0,0.0,1.38346,1.05263,0.0,35.0,1.05263,73.35970197368421,95.78447655077947,2818.9,8.0,0,0,206.0,36501.0,-73.884526,40.847136
23821,43,10825177.0,38632.0,1918.0,1,100,185939.4,159.6,52.0,79.5,0.0,0.0,2.12259,1.21661,0.0,9.0,0.23297,100.0,100.0,5484.7,5.0,0,0,201.0,31.0,-73.906598,40.811884
23822,55,10825178.0,47391.0,1928.0,1,100,139853.0,179.0,39.7,79.5,0.0,0.0,1.41377,0.90735,0.0,14.0,0.29541,100.0,100.0,4459.1,8.0,0,0,207.0,413.0,-73.885594,40.873714
23823,85,10825179.0,51722.0,2018.0,1,100,337535.1,99.4,93.0,79.5,0.0,0.0,1.74007,1.33406,0.0,69.0,1.33406,70.0,100.0,2754.3,5.0,0,0,202.0,131.0,-73.898833,40.825102
23824,43,10825290.0,41375.0,1925.0,1,100,215435.3,163.1,61.0,79.5,0.0,0.0,2.1994,1.11178,0.0,9.0,0.21752,100.0,100.0,4594.425778134381,4.0,0,0,201.0,31.0,-73.906671,40.811681
23825,28,10825291.0,37383.0,1918.0,1,100,213125.4,170.9,59.3,79.5,0.0,0.0,2.27376,1.17701,0.0,9.0,0.24075,100.0,100.0,6625.9,4.0,0,0,201.0,31.0,-73.906544,40.812038
23826,97,10825534.0,167306.0,2016.0,1,95,670507.0,372.4,186.1,79.5,0.0,0.0,1.62576,1.5899,1.1123058000000001,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,6.0,0,0,206.0,37504.0,-73.892766,40.852134
23827,100,10825620.0,325415.0,2017.0,1,90,1525472.1,46.3,413.6,79.5,0.0,0.0,1.2292,1.11243,1.1123058000000001,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,15.0,0,0,206.0,385.0,-73.891372,40.853629
23834,64,10827789.0,45445.0,1927.0,1,100,265954.6,176.5,73.7,79.5,0.0,0.0,1.67235,1.23226,0.0,56.0,1.23226,73.35970197368421,95.78447655077947,6392.1,17.0,2,0,205.0,38302.0,-73.897879,40.855583
23835,24,10827790.0,72506.0,1938.0,1,100,262145.4,342.3,75.3,79.5,0.0,0.0,0.99302,0.82752,0.0,60.0,0.82752,73.35970197368421,95.78447655077947,9432.6,11.0,2,0,209.0,5002.0,-73.880774,40.827316
23837,35,10827864.0,42060.0,1911.0,1,100,179843.6,193.6,48.8,79.5,0.0,0.0,2.02092,0.9748,0.0,8.0,0.1902,100.0,100.0,4594.425778134381,11.0,0,0,202.0,87.0,-73.895883,40.821621
23849,100,10831264.0,40500.0,1924.0,1,100,207793.5,16.3,57.9,79.5,0.0,0.0,1.75309,1.23457,0.0,10.0,0.24691,100.0,100.0,3130.6,7.0,0,0,206.0,373.0,-73.888672,40.849196
23854,99,10836279.0,24026.0,2018.0,1,100,80327.4,48.4,21.8,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,4594.425778134381,3.0,0,0,203.0,145.0,-73.907222,40.830686
23872,89,10846623.0,65278.0,1990.0,2,100,187631.1,75.0,52.4,79.5,0.0,0.0,0.7631076,0.5759018,0.0,0.0,0.0,90.0,100.0,1814.0,5.0,0,0,210.0,516.0,-73.82901706000001,40.845458
23886,1,10850759.0,34200.0,1916.0,1,100,341013.4,257.0,94.8,79.5,0.0,0.0,1.66667,0.81871,0.0,28.0,0.81871,73.35970197368421,95.78447655077947,5749.6,6.0,0,0,206.0,363.0,-73.882622,40.844771
23887,3,10850766.0,52882.0,1913.0,1,100,318969.6,405.1,88.0,79.5,0.0,0.0,1.94773,0.96441,0.0,51.0,0.96441,73.35970197368421,95.78447655077947,7027.9,5.0,0,0,206.0,36901.0,-73.893667,40.84515
23888,92,10850854.0,42000.0,1920.0,1,100,250624.3,69.2,68.6,79.5,0.0,0.0,1.85714,1.07143,0.0,45.0,1.07143,73.35970197368421,95.78447655077947,4594.425778134381,5.0,0,0,206.0,36901.0,-73.8928,40.844883
23889,15,10850855.0,26970.0,1925.0,1,100,138066.1,166.1,38.9,79.5,0.0,0.0,1.96515,0.88988,0.0,24.0,0.88988,73.35970197368421,95.78447655077947,4594.425778134381,4.0,0,0,206.0,363.0,-73.883753,40.845162
23890,29,10850858.0,28279.0,1922.0,1,100,142153.1,147.3,39.7,79.5,0.0,0.0,1.94491,0.95477,0.0,27.0,0.95477,73.35970197368421,95.78447655077947,3236.0,5.0,0,0,206.0,36901.0,-73.892839,40.844866
23891,100,10850862.0,33803.0,1925.0,1,100,200074.5,10.8,55.0,79.5,0.0,0.0,1.83416,1.00583,0.0,34.0,1.00583,73.35970197368421,95.78447655077947,5641.5,5.0,0,0,206.0,363.0,-73.883785,40.845121
23893,29,10850961.0,82956.0,1928.0,1,100,327940.0,424.2,91.3,79.5,0.0,0.0,1.39833,1.02464,0.0,85.0,1.02464,73.35970197368421,95.78447655077947,8593.2,9.0,0,0,211.0,22403.0,-73.865699,40.855858
23894,20,10850962.0,41972.0,1927.0,1,100,188126.6,204.0,54.1,79.5,0.0,0.0,1.78691,1.23892,0.0,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,13.0,0,0,212.0,418.0,-73.857993,40.88786849
23895,19,10850963.0,36000.0,1927.0,1,100,158657.4,199.7,44.3,79.5,0.0,0.0,1.47222,1.0,0.0,36.0,1.0,73.35970197368421,95.78447655077947,4698.6,7.0,0,0,207.0,42902.0,-73.874941,40.877554
23896,31,10850964.0,27500.0,1914.0,1,100,124896.8,147.3,34.7,79.5,0.0,0.0,1.85454,1.12727,0.0,31.0,1.12727,73.35970197368421,95.78447655077947,2872.9,7.0,0,0,208.0,277.0,-73.902887,40.877447
23897,77,10851081.0,66984.0,1928.0,1,100,354220.7,146.0,100.6,79.5,0.0,0.0,1.17939,1.05996,0.0,71.0,1.05996,73.35970197368421,95.78447655077947,4594.425778134381,14.0,0,0,208.0,277.0,-73.903832,40.876061
23898,100,10851086.0,166042.0,1928.0,1,100,223803.8,26.4,62.3,79.5,0.0,0.0,1.56587,0.83714,0.0,139.0,0.83714,70.0,100.0,17580.8,8.0,0,0,211.0,22403.0,-73.865542,40.856665
23908,79,10853705.0,230820.0,2011.0,2,100,1945523.4,1328.2,543.0,79.5,0.0,0.0,3.13231,1.58604,0.27727,107.0,0.46356,100.0,100.0,21641.1,11.0,0,0,203.0,145.0,-73.906374,40.829862
23912,10,10853761.0,29960.0,1924.0,1,100,127897.1,278.2,34.7,79.5,0.0,0.0,1.40187,1.40187,0.0,42.0,1.40187,90.0,100.0,6185.0,6.0,0,0,204.0,18102.0,-73.916141,40.833374
23921,100,10855334.0,45090.0,1924.0,1,100,216263.6,18.5,60.2,79.5,0.0,0.0,1.66334,1.10889,0.0,10.0,0.22178,100.0,100.0,7239.0,8.0,0,0,207.0,263.0,-73.904915,40.864856
23926,85,10856034.0,131233.0,2016.0,1,95,612184.5,299.2,170.6,79.5,0.0,0.0,1.40209,0.96012,0.96012,0.0,0.0,73.35970197368421,95.78447655077947,9001.1,5.0,0,0,204.0,173.0,-73.916977,40.826203
23929,12,10856224.0,56000.0,1926.0,1,100,305552.5,262.4,84.1,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,9495.8,11.0,0,0,207.0,419.0,-73.881723,40.878599
23937,58,10856441.0,66984.0,1970.0,1,95,872669.6045350895,0.0,0.0,79.5,0.0,0.0,1.19432,1.05996,0.0,24.0,0.35829,50.0,100.0,4594.425778134381,0.0,0,0,208.0,277.0,-73.903832,40.876061
23939,3,10858438.0,48852.0,1931.0,1,100,209544.9,484.1,57.7,79.5,0.0,0.0,0.98256,0.98256,0.0,48.0,0.98256,73.35970197368421,95.78447655077947,6798.3,10.0,4,0,203.0,149.0,-73.90071,40.833389
23958,59,10865443.0,62548.0,1924.0,1,100,223506.4,205.6,62.7,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,4881.0,8.0,0,0,207.0,40304.0,-73.894728,40.868634
24055,16,10894156.0,42100.0,1920.0,1,100,317878.3,252.2,88.7,79.5,0.0,0.0,2.75534,1.28266,0.0,54.0,1.28266,73.35970197368421,95.78447655077947,5727.8,4.0,0,0,204.0,143.0,-73.911566,40.83064
24056,55,10894157.0,34125.0,1929.0,1,100,184149.1,134.2,48.0,79.5,0.0,0.0,1.87546,0.87912,0.0,30.0,0.87912,73.35970197368421,95.78447655077947,2895.1,3.0,0,0,204.0,173.0,-73.916681,40.828775
24057,54,10894158.0,48475.0,1927.0,1,100,216133.5,193.2,62.0,79.5,0.0,0.0,1.69159,0.9902,0.0,48.0,0.9902,73.35970197368421,95.78447655077947,8358.0,5.0,0,0,204.0,175.0,-73.914299,40.829473
24058,72,10894159.0,26550.0,1917.0,1,100,152671.4,80.3,43.8,79.5,0.0,0.0,2.0339,0.7533,0.0,20.0,0.7533,73.35970197368421,95.78447655077947,1923.0,3.0,0,0,204.0,17901.0,-73.913453,40.835477
24059,45,10894160.0,27750.0,1915.0,1,100,188378.0,105.3,53.0,79.5,0.0,0.0,2.09009,1.22522,0.0,34.0,1.22522,73.35970197368421,95.78447655077947,1735.5,3.0,0,0,204.0,17901.0,-73.913106,40.835359
24060,21,10894161.0,38964.0,1923.0,1,100,201856.0,204.9,55.4,79.5,0.0,0.0,1.64254,0.92393,0.0,36.0,0.92393,73.35970197368421,95.78447655077947,3985.6,5.0,0,0,204.0,18102.0,-73.917806,40.831243
24061,54,10894162.0,30800.0,1924.0,1,100,152115.3,111.9,41.2,79.5,0.0,0.0,1.52597,0.84416,0.0,26.0,0.84416,73.35970197368421,95.78447655077947,3324.0,4.0,0,0,204.0,17901.0,-73.914978,40.835844
24062,53,10894163.0,34857.0,1923.0,1,100,228330.2,123.6,64.1,79.5,0.0,0.0,2.06558,1.23361,0.0,43.0,1.23361,73.35970197368421,95.78447655077947,7215.7,5.0,0,0,204.0,17902.0,-73.91328,40.83556
24069,81,10894222.0,101178.0,1979.0,1,100,368020.5,336.4,103.4,79.5,0.0,0.0,1.67032,0.68197,0.0,69.0,0.68197,73.35970197368421,95.78447655077947,21113.9,7.0,0,0,204.0,175.0,-73.914433,40.829245
24070,60,10894223.0,65130.0,1982.0,1,100,323929.2,228.5,88.0,79.5,0.0,0.0,1.62751,0.87517,0.0,57.0,0.87517,73.35970197368421,95.78447655077947,5635.3,5.0,0,0,204.0,17901.0,-73.914985,40.835811
24071,38,10894224.0,104437.0,2006.0,1,100,878567.5,339.3,241.4,79.5,0.0,0.0,1.86715,1.24477,0.0,130.0,1.24477,73.35970197368421,95.78447655077947,10814.1,8.0,0,0,204.0,211.0,-73.923736,40.84337
24072,38,10894225.0,98592.0,2010.0,1,100,746657.1,258.9,207.3,79.5,0.0,0.0,1.28814,0.84185,0.0,83.0,0.84185,73.35970197368421,95.78447655077947,7884.5,10.0,0,0,202.0,87.0,-73.899852,40.820085
24073,72,10894226.0,111927.0,2009.0,1,100,652973.7,288.7,184.9,79.5,0.0,0.0,1.63499,1.08106,1.08106,0.0,0.0,73.35970197368421,95.78447655077947,11383.0,5.0,0,0,206.0,385.0,-73.893398,40.854954
24074,49,10894227.0,137137.0,2005.0,1,100,932852.4,317.2,259.4,79.5,0.0,0.0,1.13755,0.7292,0.0,100.0,0.7292,73.35970197368421,95.78447655077947,8685.5,5.0,0,0,211.0,230.0,-73.867794,40.851307
24075,76,10894228.0,88315.0,2007.0,1,100,957865.9,229.0,259.7,79.5,0.0,0.0,1.30216,0.83791,0.0,74.0,0.83791,73.35970197368421,95.78447655077947,5718.9,9.0,0,0,212.0,336.0,-73.86721,40.870283
24076,89,10894229.0,185595.0,2013.0,2,100,779444.6,427.2,219.8,79.5,0.0,0.0,1.45478,0.96985,0.96985,0.0,0.0,73.35970197368421,95.78447655077947,6564.2,14.0,0,0,210.0,42902.0,-73.82901706000001,40.880249
24087,7,10894240.0,46400.0,1920.0,1,100,331916.8,335.6,92.8,79.5,0.0,0.0,2.62931,1.18534,0.0,55.0,1.18534,73.35970197368421,95.78447655077947,8854.8,4.0,0,0,204.0,143.0,-73.911838,40.830152
24088,1,10894241.0,46400.0,1920.0,1,100,332959.0,446.2,93.1,79.5,0.0,0.0,2.52155,1.14224,0.0,53.0,1.14224,73.35970197368421,95.78447655077947,8461.4,5.0,0,0,204.0,143.0,-73.91178,40.830259
24089,4,10894242.0,33105.0,1920.0,1,100,295409.8,255.9,82.9,79.5,0.0,0.0,3.02069,1.23848,0.0,41.0,1.23848,73.35970197368421,95.78447655077947,4594.425778134381,3.0,0,0,204.0,175.0,-73.91381,40.83026
24090,74,10894243.0,34857.0,1923.0,1,100,172283.2,123.1,47.9,79.5,0.0,0.0,2.18034,1.2623,0.0,44.0,1.2623,73.35970197368421,95.78447655077947,4594.425778134381,5.0,0,0,204.0,17902.0,-73.913561,40.835974
24091,57,10894244.0,41610.0,1925.0,1,100,264883.9,148.1,72.6,79.5,0.0,0.0,2.18697,0.98534,0.0,41.0,0.98534,73.35970197368421,95.78447655077947,7137.2,4.0,0,0,204.0,17902.0,-73.914663,40.836165
24092,74,10894245.0,60522.0,2014.0,1,100,396614.9,146.5,110.7,79.5,0.0,0.0,1.91666,1.09051,0.0,66.0,1.09051,73.35970197368421,95.78447655077947,4594.425778134381,8.0,0,0,209.0,52.0,-73.882172,40.825121
24093,97,10894246.0,93447.0,2014.0,1,100,396425.9,117.0,107.5,79.5,0.0,0.0,1.11293,0.73839,0.0,69.0,0.73839,73.35970197368421,95.78447655077947,3966.9,8.0,0,0,212.0,378.0,-73.864916,40.879953
24117,96,10912798.0,163197.0,1938.0,1,95,533264.8,339.3,152.0,79.5,0.0,0.0,1.36645,0.66178,0.0,108.0,0.66178,70.0,100.0,4974.5,12.0,0,0,208.0,297.0,-73.913345,40.885365
24119,96,10916582.0,127556.0,1928.0,2,90,629464.1,174.8,176.1,79.5,0.0,0.0,1.5209,1.03484,0.0,132.0,1.03484,50.0,80.0,6915.7,4.0,0,0,211.0,340.0,-73.863418,40.868308
24128,58,11069191.0,44905.0,2017.0,1,100,473277.8,97.9,128.3,79.5,0.0,0.0,1.18027,0.91304,0.0,41.0,0.91304,73.35970197368421,95.78447655077947,4594.425778134381,5.0,1,0,203.0,185.0,-73.90659,40.828226
24163,85,11216483.0,45938.0,1927.0,1,100,200969.6,135.5,55.7,79.5,0.0,0.0,1.93739,0.89251,0.0,41.0,0.89251,100.0,100.0,5658.2,9.0,0,0,204.0,199.0,-73.92391,40.836509
24164,56,11216510.0,37960.0,1922.0,1,100,177946.3,168.6,49.3,79.5,0.0,0.0,2.21286,1.08008,0.0,41.0,1.08008,100.0,100.0,4594.425778134381,18.0,0,0,205.0,23501.0,-73.903955,40.853689
24165,100,11216604.0,54000.0,1929.0,1,100,179830.3,20.5,49.9,79.5,0.0,0.0,1.90741,0.92593,0.0,0.0,0.0,100.0,100.0,4594.425778134381,9.0,0,0,207.0,42902.0,-73.874219,40.877114
24166,82,11216605.0,49000.0,1927.0,1,100,232993.7,153.7,63.2,79.5,0.0,0.0,2.16326,1.02041,0.0,50.0,1.02041,73.35970197368421,95.78447655077947,4615.5,15.0,0,0,207.0,42902.0,-73.873816,40.877797
24167,100,11216608.0,42170.0,1930.0,1,100,171930.9,13.4,49.0,79.5,0.0,0.0,2.34764,1.16196,0.0,0.0,0.0,73.35970197368421,95.78447655077947,3982.6,6.0,0,0,212.0,394.0,-73.86423,40.884868
24219,52,11286447.0,55500.0,1912.0,1,100,336934.0,149.0,93.1,79.5,0.0,0.0,0.99099,0.5759018,0.0,24.0,0.43243,90.0,100.0,4594.425778134381,10.0,0,0,206.0,393.0,-73.883411,40.854315
24257,51,11533827.0,30165.0,2015.0,1,100,219653.9,87.0,58.7,79.5,0.0,0.0,1.72385,1.32604,0.0,21.0,0.69617,73.35970197368421,95.78447655077947,4594.425778134381,5.0,0,0,204.0,175.0,-73.912534,40.830682
24265,36,11534261.0,28950.0,1930.0,1,100,129328.4,195.2,36.9,79.5,0.0,0.0,1.45078,1.20898,0.0,35.0,1.20898,90.0,100.0,6547.4,7.0,0,0,209.0,218.0,-73.866961,40.835938
24266,14,11534263.0,25350.0,1929.0,1,100,134016.2,210.2,38.5,79.5,0.0,0.0,1.61736,1.18343,0.0,30.0,1.18343,90.0,100.0,4864.6,7.0,0,0,209.0,218.0,-73.870046,40.838346
24267,40,11534264.0,46550.0,1927.0,1,90,265847.8,271.3,75.6,79.5,0.0,0.0,1.56821,1.22449,0.0,57.0,1.22449,90.0,100.0,4319.8,10.0,0,0,210.0,264.0,-73.837032,40.841642
24268,30,11534265.0,59057.0,1925.0,1,100,276039.1,276.3,76.8,79.5,0.0,0.0,1.32076,1.10063,0.0,65.0,1.10063,90.0,100.0,6546.2,15.0,0,0,208.0,279.0,-73.898038,40.884087
24269,3,11534266.0,45224.0,1929.0,1,100,328569.3,439.9,91.2,79.5,0.0,0.0,1.34884,1.23828,0.0,56.0,1.23828,90.0,100.0,4594.425778134381,9.0,0,0,211.0,230.0,-73.864674,40.849958
24270,21,11534267.0,76630.0,1923.0,1,100,392873.0,656.4,111.8,79.5,0.0,0.0,1.80086,1.20057,0.0,92.0,1.20057,90.0,100.0,4594.425778134381,13.0,0,0,208.0,289.0,-73.907309,40.877587
24271,74,11534269.0,29898.0,1927.0,1,100,149094.0,131.9,41.5,79.5,0.0,0.0,1.67235,1.27099,0.0,38.0,1.27099,90.0,100.0,3141.1,7.0,0,0,211.0,328.0,-73.862683,40.861912
24272,59,11534270.0,29480.0,1929.0,1,100,191333.4,117.1,53.1,79.5,0.0,0.0,1.5943,1.15332,0.0,34.0,1.15332,90.0,100.0,3195.1,8.0,0,0,211.0,324.0,-73.85967,40.863992
24273,27,11534271.0,46145.0,1922.0,1,100,184920.2,338.0,51.6,79.5,0.0,0.0,1.21357,1.10521,0.0,51.0,1.10521,90.0,100.0,4594.425778134381,10.0,0,0,212.0,408.0,-73.862283,40.88786849
24274,28,11534273.0,51354.0,1928.0,1,100,230884.1,371.0,66.2,79.5,0.0,0.0,1.40203,1.18783,0.0,61.0,1.18783,90.0,100.0,5613.4,8.0,0,0,212.0,408.0,-73.862044,40.88786849
24285,4,11534434.0,36787.0,1927.0,1,100,219000.4,420.1,61.4,79.5,0.0,0.0,1.73974,1.44073,0.0,53.0,1.44073,90.0,100.0,4594.425778134381,12.0,0,0,206.0,220.0,-73.874427,40.83985
24286,7,11534435.0,69600.0,1930.0,1,100,872669.6045350895,499.8,132.8,79.5,0.0,0.0,1.2069,0.90517,0.0,63.0,0.90517,90.0,100.0,14580.7,11.0,0,0,209.0,64.0,-73.872294,40.8325
24288,35,11534440.0,56500.0,1929.0,1,100,348174.4,302.0,96.5,79.5,0.0,0.0,1.25664,1.07965,0.0,61.0,1.07965,90.0,100.0,7540.3,9.0,0,0,207.0,269.0,-73.904453,40.871994
24289,14,11534441.0,35960.0,1948.0,1,100,200322.8,252.6,55.5,79.5,0.0,0.0,1.6129,1.39043,0.0,0.0,0.0,90.0,100.0,3647.5,13.0,0,0,211.0,228.0,-73.862894,40.855984
24290,13,11534445.0,86412.0,1926.0,1,100,407895.9,704.9,114.4,79.5,0.0,0.0,1.33083,1.0068,0.0,87.0,1.0068,90.0,100.0,12869.9,8.0,0,0,208.0,273.0,-73.904967,40.874221
24291,74,11534446.0,25660.0,1917.0,1,100,112346.5,129.8,32.3,79.5,0.0,0.0,2.10444,1.24708,0.0,32.0,1.24708,90.0,100.0,4422.5,7.0,0,0,207.0,42901.0,-73.876435,40.873683
24292,83,11534447.0,36000.0,1924.0,1,100,154495.8,142.4,43.0,79.5,0.0,0.0,1.5,1.02778,0.0,37.0,1.02778,90.0,100.0,5212.7,6.0,0,0,207.0,42901.0,-73.876124,40.873534
24294,85,11534451.0,42500.0,1920.0,1,100,171930.5,177.2,48.5,79.5,0.0,0.0,2.04706,1.03529,0.0,44.0,1.03529,90.0,100.0,2902.5,8.0,0,0,208.0,351.0,-73.8968,40.88786849
24295,74,11534452.0,64600.0,1928.0,1,100,199285.6,321.2,55.8,79.5,0.0,0.0,1.08359,0.88235,0.0,57.0,0.88235,90.0,100.0,5208.7,9.0,0,0,211.0,330.0,-73.865337,40.863169
24297,30,11534456.0,60100.0,1964.0,1,100,223974.2,446.1,63.8,79.5,0.0,0.0,1.29784,1.04825,0.0,63.0,1.04825,90.0,100.0,5009.9,7.0,0,0,211.0,328.0,-73.864339,40.863168
24298,58,11534457.0,25800.0,1912.0,1,100,67659.3,73.1,19.6,79.5,0.0,0.0,1.70543,0.62016,0.0,16.0,0.62016,100.0,100.0,853.7,7.0,0,0,207.0,40302.0,-73.890867,40.868474
24308,58,11547986.0,48538.0,2018.0,1,100,817791.2,70.4,209.2,79.5,0.0,0.0,1.25675,1.48337,0.0,72.0,1.48337,73.35970197368421,95.78447655077947,2921.7,5.0,0,0,208.0,285.0,-73.898533,40.88786849
