,score,largest_property_use_type_gross_floor_area_ft,year_built,number_of_buildings,occupancy,weather_normalized_site_electricity_intensity_kwh_ft,weather_normalized_site_natural_gas_intensity_therms_ft,weather_normalized_site_electricity_kwh,direct_ghg_emissions_metric_tons_co2e,total_ghg_emissions_intensity_kgco2e_ft,direct_ghg_emissions_intensity_kgco2e_ft,egrid_output_emissions_rate_kgco2e_mbtu,avoided_emissions_offsite_green_power_metric_tons_co2e,percent_of_electricity_that_is_green_power,multifamily_housing_number_of_bedrooms_density_number_per_1_000_sq_ft,multifamily_housing_total_number_of_residential_living_units_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_percent_that_can_be_cooled,multifamily_housing_percent_that_can_be_heated,water_use_all_water_sources_kgal,number_of_active_energy_meters_used_to_compute_metrics,number_of_active_energy_meters_not_used_to_compute_metrics,number_of_active_it_meters,community_board,census_tract,longitude,latitude
23854,99,24026.0,2018.0,1,100,2.9,0.3,80327.4,48.4,2.5,1.7,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,4594.425778134381,3.0,0,0,203.0,145.0,-73.907222,40.830686
23872,89,65278.0,1990.0,2,100,2.9,0.2,187631.1,75.0,2.0,1.1,79.5,0.0,0.0,0.7639919039999999,0.576604772,0.0,0.0,0.0,90.0,100.0,1814.0,5.0,0,0,210.0,516.0,-73.82901706000001,40.845458
23886,1,34200.0,1916.0,1,100,10.0,1.5,341013.4,257.0,10.3,7.5,79.5,0.0,0.0,1.66667,0.81871,0.0,28.0,0.81871,73.35970197368421,95.78447655077947,5749.6,6.0,0,0,206.0,363.0,-73.882622,40.844771
23887,3,52882.0,1913.0,1,100,6.0,1.5,318969.6,405.1,9.3,7.7,79.5,0.0,0.0,1.94773,0.96441,0.0,51.0,0.96441,73.35970197368421,95.78447655077947,7027.9,5.0,0,0,206.0,36901.0,-73.893667,40.84515
23888,92,42000.0,1920.0,1,100,6.0,0.3,250624.3,69.2,3.3,1.6,79.5,0.0,0.0,1.85714,1.07143,0.0,45.0,1.07143,73.35970197368421,95.78447655077947,4594.425778134381,5.0,0,0,206.0,36901.0,-73.8928,40.844883
23889,15,26970.0,1925.0,1,100,5.1,1.2,138066.1,166.1,7.6,6.2,79.5,0.0,0.0,1.96515,0.88988,0.0,24.0,0.88988,73.35970197368421,95.78447655077947,4594.425778134381,4.0,0,0,206.0,363.0,-73.883753,40.845162
23890,29,28279.0,1922.0,1,100,5.0,1.1,142153.1,147.3,6.6,5.2,79.5,0.0,0.0,1.94491,0.95477,0.0,27.0,0.95477,73.35970197368421,95.78447655077947,3236.0,5.0,0,0,206.0,36901.0,-73.892839,40.844866
23891,100,33803.0,1925.0,1,100,5.9,0.1,200074.5,10.8,1.9,0.3,79.5,0.0,0.0,1.83416,1.00583,0.0,34.0,1.00583,73.35970197368421,95.78447655077947,5641.5,5.0,0,0,206.0,363.0,-73.883785,40.845121
23893,29,82956.0,1928.0,1,100,4.0,1.0,327940.0,424.2,6.2,5.1,79.5,0.0,0.0,1.39833,1.02464,0.0,85.0,1.02464,73.35970197368421,95.78447655077947,8593.2,9.0,0,0,211.0,22403.0,-73.865699,40.855858
23894,20,41972.0,1927.0,1,100,4.5,1.0,188126.6,204.0,6.2,4.9,79.5,0.0,0.0,1.78691,1.23892,0.0,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,13.0,0,0,212.0,418.0,-73.857993,40.88786849
23895,19,36000.0,1927.0,1,100,4.4,1.1,158657.4,199.7,6.8,5.5,79.5,0.0,0.0,1.47222,1.0,0.0,36.0,1.0,73.35970197368421,95.78447655077947,4698.6,7.0,0,0,207.0,42902.0,-73.874941,40.877554
23896,31,27500.0,1914.0,1,100,4.5,1.1,124896.8,147.3,6.6,5.4,79.5,0.0,0.0,1.85454,1.12727,0.0,31.0,1.12727,73.35970197368421,95.78447655077947,2872.9,7.0,0,0,208.0,277.0,-73.902887,40.877447
23897,77,66984.0,1928.0,1,100,5.3,0.4,354220.7,146.0,3.7,2.2,79.5,0.0,0.0,1.17939,1.05996,0.0,71.0,1.05996,73.35970197368421,95.78447655077947,4594.425778134381,14.0,0,0,208.0,277.0,-73.903832,40.876061
23898,100,166042.0,1928.0,1,100,1.3,0.0,223803.8,26.4,0.5,0.2,79.5,0.0,0.0,1.56587,0.83714,0.0,139.0,0.83714,70.0,100.0,17580.8,8.0,0,0,211.0,22403.0,-73.865542,40.856665
23908,79,230820.0,2011.0,2,100,7.1,0.9,1945523.4,1328.2,6.8,4.9,79.5,0.0,0.0,3.13231,1.58604,0.27727,107.0,0.46356,100.0,100.0,21641.1,11.0,0,0,203.0,145.0,-73.906374,40.829862
23912,10,29960.0,1924.0,1,100,4.3,0.4,127897.1,278.2,10.4,9.3,79.5,0.0,0.0,1.40187,1.40187,0.0,42.0,1.40187,90.0,100.0,6185.0,6.0,0,0,204.0,18102.0,-73.916141,40.833374
23921,100,45090.0,1924.0,1,100,4.8,0.1,216263.6,18.5,1.7,0.4,79.5,0.0,0.0,1.66334,1.10889,0.0,10.0,0.22178,100.0,100.0,7239.0,8.0,0,0,207.0,263.0,-73.904915,40.864856
23926,85,131233.0,2016.0,1,95,4.7,0.5,612184.5,299.2,3.6,2.3,79.5,0.0,0.0,1.40209,0.96012,0.96012,0.0,0.0,73.35970197368421,95.78447655077947,9001.1,5.0,0,0,204.0,173.0,-73.916977,40.826203
23929,12,56000.0,1926.0,1,100,5.5,0.9,305552.5,262.4,6.2,4.7,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,9495.8,11.0,0,0,207.0,419.0,-73.881723,40.878599
23937,58,66984.0,1970.0,1,95,7.104354130776716,0.5096468802428696,872669.6045350895,0.0,0.0,0.0,79.5,0.0,0.0,1.19432,1.05996,0.0,24.0,0.35829,50.0,100.0,4594.425778134381,0.0,0,0,208.0,277.0,-73.903832,40.876061
23939,3,48852.0,1931.0,1,100,4.3,0.0,209544.9,484.1,11.1,9.9,79.5,0.0,0.0,0.98256,0.98256,0.0,48.0,0.98256,73.35970197368421,95.78447655077947,6798.3,10.0,4,0,203.0,149.0,-73.90071,40.833389
23958,59,62548.0,1924.0,1,100,3.6,0.7,223506.4,205.6,4.3,3.3,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,4881.0,8.0,0,0,207.0,40304.0,-73.894728,40.868634
24055,16,42100.0,1920.0,1,100,7.6,1.1,317878.3,252.2,8.1,6.0,79.5,0.0,0.0,2.75534,1.28266,0.0,54.0,1.28266,73.35970197368421,95.78447655077947,5727.8,4.0,0,0,204.0,143.0,-73.911566,40.83064
24056,55,34125.0,1929.0,1,100,5.4,0.8,184149.1,134.2,5.3,3.9,79.5,0.0,0.0,1.87546,0.87912,0.0,30.0,0.87912,73.35970197368421,95.78447655077947,2895.1,3.0,0,0,204.0,173.0,-73.916681,40.828775
24057,54,48475.0,1927.0,1,100,4.5,0.8,216133.5,193.2,5.3,4.0,79.5,0.0,0.0,1.69159,0.9902,0.0,48.0,0.9902,73.35970197368421,95.78447655077947,8358.0,5.0,0,0,204.0,175.0,-73.914299,40.829473
24058,72,26550.0,1917.0,1,100,5.8,0.6,152671.4,80.3,4.7,3.0,79.5,0.0,0.0,2.0339,0.7533,0.0,20.0,0.7533,73.35970197368421,95.78447655077947,1923.0,3.0,0,0,204.0,17901.0,-73.913453,40.835477
24059,45,27750.0,1915.0,1,100,6.8,0.8,188378.0,105.3,5.7,3.8,79.5,0.0,0.0,2.09009,1.22522,0.0,34.0,1.22522,73.35970197368421,95.78447655077947,1735.5,3.0,0,0,204.0,17901.0,-73.913106,40.835359
24060,21,38964.0,1923.0,1,100,5.2,1.1,201856.0,204.9,6.7,5.3,79.5,0.0,0.0,1.64254,0.92393,0.0,36.0,0.92393,73.35970197368421,95.78447655077947,3985.6,5.0,0,0,204.0,18102.0,-73.917806,40.831243
24061,54,30800.0,1924.0,1,100,4.9,0.7,152115.3,111.9,5.0,3.6,79.5,0.0,0.0,1.52597,0.84416,0.0,26.0,0.84416,73.35970197368421,95.78447655077947,3324.0,4.0,0,0,204.0,17901.0,-73.914978,40.835844
24062,53,34857.0,1923.0,1,100,6.6,0.7,228330.2,123.6,5.4,3.5,79.5,0.0,0.0,2.06558,1.23361,0.0,43.0,1.23361,73.35970197368421,95.78447655077947,7215.7,5.0,0,0,204.0,17902.0,-73.91328,40.83556
24069,81,101178.0,1979.0,1,100,3.6,0.7,368020.5,336.4,4.3,3.3,79.5,0.0,0.0,1.67032,0.68197,0.0,69.0,0.68197,73.35970197368421,95.78447655077947,21113.9,7.0,0,0,204.0,175.0,-73.914433,40.829245
24070,60,65130.0,1982.0,1,100,5.0,0.7,323929.2,228.5,4.9,3.5,79.5,0.0,0.0,1.62751,0.87517,0.0,57.0,0.87517,73.35970197368421,95.78447655077947,5635.3,5.0,0,0,204.0,17901.0,-73.914985,40.835811
24071,38,104437.0,2006.0,1,100,8.4,0.6,878567.5,339.3,5.6,3.2,79.5,0.0,0.0,1.86715,1.24477,0.0,130.0,1.24477,73.35970197368421,95.78447655077947,10814.1,8.0,0,0,204.0,211.0,-73.923736,40.84337
24072,38,98592.0,2010.0,1,100,7.6,0.5,746657.1,258.9,4.7,2.6,79.5,0.0,0.0,1.28814,0.84185,0.0,83.0,0.84185,73.35970197368421,95.78447655077947,7884.5,10.0,0,0,202.0,87.0,-73.899852,40.820085
24073,72,111927.0,2009.0,1,100,5.8,0.5,652973.7,288.7,4.2,2.6,79.5,0.0,0.0,1.63499,1.08106,1.08106,0.0,0.0,73.35970197368421,95.78447655077947,11383.0,5.0,0,0,206.0,385.0,-73.893398,40.854954
24074,49,137137.0,2005.0,1,100,6.8,0.5,932852.4,317.2,4.2,2.3,79.5,0.0,0.0,1.13755,0.7292,0.0,100.0,0.7292,73.35970197368421,95.78447655077947,8685.5,5.0,0,0,211.0,230.0,-73.867794,40.851307
24075,76,88315.0,2007.0,1,100,9.7,0.5,957865.9,229.0,4.9,2.3,79.5,0.0,0.0,1.30216,0.83791,0.0,74.0,0.83791,73.35970197368421,95.78447655077947,5718.9,9.0,0,0,212.0,336.0,-73.86721,40.870283
24076,89,185595.0,2013.0,2,100,4.2,0.5,779444.6,427.2,3.5,2.3,79.5,0.0,0.0,1.45478,0.96985,0.96985,0.0,0.0,73.35970197368421,95.78447655077947,6564.2,14.0,0,0,210.0,42902.0,-73.82901706000001,40.880249
24087,7,46400.0,1920.0,1,100,7.2,1.5,331916.8,335.6,9.2,7.2,79.5,0.0,0.0,2.62931,1.18534,0.0,55.0,1.18534,73.35970197368421,95.78447655077947,8854.8,4.0,0,0,204.0,143.0,-73.911838,40.830152
24088,1,46400.0,1920.0,1,100,7.2,1.8,332959.0,446.2,11.6,9.6,79.5,0.0,0.0,2.52155,1.14224,0.0,53.0,1.14224,73.35970197368421,95.78447655077947,8461.4,5.0,0,0,204.0,143.0,-73.91178,40.830259
24089,4,33105.0,1920.0,1,100,8.9,1.6,295409.8,255.9,10.2,7.7,79.5,0.0,0.0,3.02069,1.23848,0.0,41.0,1.23848,73.35970197368421,95.78447655077947,4594.425778134381,3.0,0,0,204.0,175.0,-73.91381,40.83026
24090,74,34857.0,1923.0,1,100,4.9,0.7,172283.2,123.1,4.9,3.5,79.5,0.0,0.0,2.18034,1.2623,0.0,44.0,1.2623,73.35970197368421,95.78447655077947,4594.425778134381,5.0,0,0,204.0,17902.0,-73.913561,40.835974
24091,57,41610.0,1925.0,1,100,6.4,0.7,264883.9,148.1,5.3,3.6,79.5,0.0,0.0,2.18697,0.98534,0.0,41.0,0.98534,73.35970197368421,95.78447655077947,7137.2,4.0,0,0,204.0,17902.0,-73.914663,40.836165
24092,74,60522.0,2014.0,1,100,6.6,0.5,396614.9,146.5,4.3,2.4,79.5,0.0,0.0,1.91666,1.09051,0.0,66.0,1.09051,73.35970197368421,95.78447655077947,4594.425778134381,8.0,0,0,209.0,52.0,-73.882172,40.825121
24093,97,93447.0,2014.0,1,100,4.2,0.3,396425.9,117.0,2.4,1.3,79.5,0.0,0.0,1.11293,0.73839,0.0,69.0,0.73839,73.35970197368421,95.78447655077947,3966.9,8.0,0,0,212.0,378.0,-73.864916,40.879953
24117,96,163197.0,1938.0,1,95,3.3,0.4,533264.8,339.3,3.0,2.1,79.5,0.0,0.0,1.36645,0.66178,0.0,108.0,0.66178,70.0,100.0,4974.5,12.0,0,0,208.0,297.0,-73.913345,40.885365
24119,96,127556.0,1928.0,2,90,4.9,0.3,629464.1,174.8,2.8,1.4,79.5,0.0,0.0,1.5209,1.03484,0.0,132.0,1.03484,50.0,80.0,6915.7,4.0,0,0,211.0,340.0,-73.863418,40.868308
24128,58,44905.0,2017.0,1,100,7.7,0.3,473277.8,97.9,3.7,1.6,79.5,0.0,0.0,1.18027,0.91304,0.0,41.0,0.91304,73.35970197368421,95.78447655077947,4594.425778134381,5.0,1,0,203.0,185.0,-73.90659,40.828226
24163,85,45938.0,1927.0,1,100,4.4,0.6,200969.6,135.5,4.2,2.9,79.5,0.0,0.0,1.93739,0.89251,0.0,41.0,0.89251,100.0,100.0,5658.2,9.0,0,0,204.0,199.0,-73.92391,40.836509
24164,56,37960.0,1922.0,1,100,4.7,0.9,177946.3,168.6,5.7,4.4,79.5,0.0,0.0,2.21286,1.08008,0.0,41.0,1.08008,100.0,100.0,4594.425778134381,18.0,0,0,205.0,23501.0,-73.903955,40.853689
24165,100,54000.0,1929.0,1,100,3.3,0.1,179830.3,20.5,1.3,0.4,79.5,0.0,0.0,1.90741,0.92593,0.0,0.0,0.0,100.0,100.0,4594.425778134381,9.0,0,0,207.0,42902.0,-73.874219,40.877114
24166,82,49000.0,1927.0,1,100,4.8,0.6,232993.7,153.7,4.4,3.1,79.5,0.0,0.0,2.16326,1.02041,0.0,50.0,1.02041,73.35970197368421,95.78447655077947,4615.5,15.0,0,0,207.0,42902.0,-73.873816,40.877797
24167,100,42170.0,1930.0,1,100,4.1,0.1,171930.9,13.4,1.5,0.3,79.5,0.0,0.0,2.34764,1.16196,0.0,0.0,0.0,73.35970197368421,95.78447655077947,3982.6,6.0,0,0,212.0,394.0,-73.86423,40.884868
24219,52,55500.0,1912.0,1,100,6.1,0.6,336934.0,149.0,4.4,2.7,79.5,0.0,0.0,0.99099,0.576604772,0.0,24.0,0.43243,90.0,100.0,4594.425778134381,10.0,0,0,206.0,393.0,-73.883411,40.854315
24257,51,30165.0,2015.0,1,100,7.3,0.6,219653.9,87.0,4.8,2.9,79.5,0.0,0.0,1.72385,1.32604,0.0,21.0,0.69617,73.35970197368421,95.78447655077947,4594.425778134381,5.0,0,0,204.0,175.0,-73.912534,40.830682
24265,36,28950.0,1930.0,1,100,4.5,0.1,129328.4,195.2,8.0,6.7,79.5,0.0,0.0,1.45078,1.20898,0.0,35.0,1.20898,90.0,100.0,6547.4,7.0,0,0,209.0,218.0,-73.866961,40.835938
24266,14,25350.0,1929.0,1,100,5.3,0.1,134016.2,210.2,9.8,8.3,79.5,0.0,0.0,1.61736,1.18343,0.0,30.0,1.18343,90.0,100.0,4864.6,7.0,0,0,209.0,218.0,-73.870046,40.838346
24267,40,46550.0,1927.0,1,90,5.7,0.5096468802428696,265847.8,271.3,7.5,5.8,79.5,0.0,0.0,1.56821,1.22449,0.0,57.0,1.22449,90.0,100.0,4319.8,10.0,0,0,210.0,264.0,-73.837032,40.841642
24268,30,59057.0,1925.0,1,100,4.7,1.0,276039.1,276.3,6.0,4.7,79.5,0.0,0.0,1.32076,1.10063,0.0,65.0,1.10063,90.0,100.0,6546.2,15.0,0,0,208.0,279.0,-73.898038,40.884087
24269,3,45224.0,1929.0,1,100,6.7,0.5096468802428696,328569.3,439.9,10.9,9.0,79.5,0.0,0.0,1.34884,1.23828,0.0,56.0,1.23828,90.0,100.0,4594.425778134381,9.0,0,0,211.0,230.0,-73.864674,40.849958
24270,21,76630.0,1923.0,1,100,4.9,0.1,392873.0,656.4,9.6,8.2,79.5,0.0,0.0,1.80086,1.20057,0.0,92.0,1.20057,90.0,100.0,4594.425778134381,13.0,0,0,208.0,289.0,-73.907309,40.877587
24271,74,29898.0,1927.0,1,100,5.0,0.1,149094.0,131.9,5.8,4.4,79.5,0.0,0.0,1.67235,1.27099,0.0,38.0,1.27099,90.0,100.0,3141.1,7.0,0,0,211.0,328.0,-73.862683,40.861912
24272,59,29480.0,1929.0,1,100,6.5,0.5096468802428696,191333.4,117.1,5.8,4.0,79.5,0.0,0.0,1.5943,1.15332,0.0,34.0,1.15332,90.0,100.0,3195.1,8.0,0,0,211.0,324.0,-73.85967,40.863992
24273,27,46145.0,1922.0,1,100,4.0,0.5096468802428696,184920.2,338.0,8.4,7.3,79.5,0.0,0.0,1.21357,1.10521,0.0,51.0,1.10521,90.0,100.0,4594.425778134381,10.0,0,0,212.0,408.0,-73.862283,40.88786849
24274,28,51354.0,1928.0,1,100,4.5,0.1,230884.1,371.0,8.5,7.2,79.5,0.0,0.0,1.40203,1.18783,0.0,61.0,1.18783,90.0,100.0,5613.4,8.0,0,0,212.0,408.0,-73.862044,40.88786849
24285,4,36787.0,1927.0,1,100,5.8,0.2,219000.4,420.1,12.8,11.0,79.5,0.0,0.0,1.73974,1.44073,0.0,53.0,1.44073,90.0,100.0,4594.425778134381,12.0,0,0,206.0,220.0,-73.874427,40.83985
24286,7,69600.0,1930.0,1,100,7.104354130776716,0.1,872669.6045350895,499.8,9.1,7.2,79.5,0.0,0.0,1.2069,0.90517,0.0,63.0,0.90517,90.0,100.0,14580.7,11.0,0,0,209.0,64.0,-73.872294,40.8325
24288,35,56500.0,1929.0,1,100,5.9,0.1,348174.4,302.0,6.8,5.1,79.5,0.0,0.0,1.25664,1.07965,0.0,61.0,1.07965,90.0,100.0,7540.3,9.0,0,0,207.0,269.0,-73.904453,40.871994
24289,14,35960.0,1948.0,1,100,5.6,0.1,200322.8,252.6,8.6,7.0,79.5,0.0,0.0,1.6129,1.39043,0.0,0.0,0.0,90.0,100.0,3647.5,13.0,0,0,211.0,228.0,-73.862894,40.855984
24290,13,86412.0,1926.0,1,100,4.7,0.1,407895.9,704.9,9.5,8.2,79.5,0.0,0.0,1.33083,1.0068,0.0,87.0,1.0068,90.0,100.0,12869.9,8.0,0,0,208.0,273.0,-73.904967,40.874221
24291,74,25660.0,1917.0,1,100,4.4,0.1,112346.5,129.8,6.3,5.1,79.5,0.0,0.0,2.10444,1.24708,0.0,32.0,1.24708,90.0,100.0,4422.5,7.0,0,0,207.0,42901.0,-73.876435,40.873683
24292,83,36000.0,1924.0,1,100,4.3,0.5096468802428696,154495.8,142.4,5.1,4.0,79.5,0.0,0.0,1.5,1.02778,0.0,37.0,1.02778,90.0,100.0,5212.7,6.0,0,0,207.0,42901.0,-73.876124,40.873534
24294,85,42500.0,1920.0,1,100,4.0,0.2,171930.5,177.2,5.3,4.2,79.5,0.0,0.0,2.04706,1.03529,0.0,44.0,1.03529,90.0,100.0,2902.5,8.0,0,0,208.0,351.0,-73.8968,40.88786849
24295,74,64600.0,1928.0,1,100,3.0,0.0,199285.6,321.2,5.6,4.8,79.5,0.0,0.0,1.08359,0.88235,0.0,57.0,0.88235,90.0,100.0,5208.7,9.0,0,0,211.0,330.0,-73.865337,40.863169
24297,30,60100.0,1964.0,1,100,3.7,0.1,223974.2,446.1,8.5,7.4,79.5,0.0,0.0,1.29784,1.04825,0.0,63.0,1.04825,90.0,100.0,5009.9,7.0,0,0,211.0,328.0,-73.864339,40.863168
24298,58,25800.0,1912.0,1,100,2.6,0.6,67659.3,73.1,3.6,2.8,79.5,0.0,0.0,1.70543,0.62016,0.0,16.0,0.62016,100.0,100.0,853.7,7.0,0,0,207.0,40302.0,-73.890867,40.868474
24308,58,48538.0,2018.0,1,100,11.6,0.2,817791.2,70.4,4.0,1.0,79.5,0.0,0.0,1.25675,1.48337,0.0,72.0,1.48337,73.35970197368421,95.78447655077947,2921.7,5.0,0,0,208.0,285.0,-73.898533,40.88786849
24326,83,174400.0,1930.0,1,100,3.7,0.5,639195.1,407.4,3.4,2.3,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,28492.038679999983,29.29159999999996,0,0,211.0,22404.0,-73.864881,40.85267
24331,10,66984.0,1928.0,1,90,5.3,0.4,357558.0,389.2,7.3,5.8,79.5,0.0,0.0,1.19432,1.05996,0.0,24.0,0.35829,70.0,100.0,4594.425778134381,15.0,0,0,208.0,277.0,-73.903832,40.876061
24332,14,64000.0,1928.0,1,100,3.8,1.1,244277.3,366.6,6.8,5.7,79.5,0.0,0.0,1.21875,0.9375,0.0,60.0,0.9375,90.0,100.0,4594.425778134381,15.0,0,0,207.0,42902.0,-73.872884,40.877681
24353,76,40381.0,1938.0,1,100,3.4,0.5096468802428696,137601.2,172.7,5.2,4.3,79.5,0.0,0.0,1.18868,0.91627,0.0,37.0,0.91627,90.0,100.0,2583.8,8.0,0,0,207.0,415.0,-73.885051,40.871587
24371,85,33325.0,2013.0,1,100,7.8,0.1,259671.5,10.3,2.4,0.3,79.5,0.0,0.0,1.40015,1.2,0.0,0.0,0.0,100.0,100.0,579.7688,5.0,0,0,204.0,22101.0,-73.918284,40.839392
24373,100,292166.0,1963.0,1,100,5.9,0.5096468802428696,1731246.8,0.0,1.6,0.0,79.5,0.0,0.0,1.37251,1.06789,1.06789,0.0,0.0,100.0,100.0,4594.425778134381,1.0,0,0,204.0,61.0,-73.922884,40.823921
24374,6,420055.1124,1963.0,3,95,6.5,1.1,2258430.2566799996,1512.693959999999,7.5,5.7,79.5,0.0,0.0,1.39989,1.06788,1.06788,0.0,0.0,73.35970197368421,95.78447655077947,28492.038679999983,11.0,0,0,204.0,61.0,-73.919861,40.823046
24375,1,420055.1124,1963.0,1,100,7.0,1.9,2258430.2566799996,1512.693959999999,13.1,11.0,79.5,0.0,0.0,1.37251,1.06789,1.06789,0.0,0.0,100.0,100.0,4594.425778134381,6.0,0,0,204.0,61.0,-73.919861,40.823046
24376,98,420055.1124,1963.0,1,100,6.2,0.1,2258430.2566799996,197.4,2.1,0.3,79.5,0.0,0.0,1.37251,1.06789,1.06789,0.0,0.0,100.0,100.0,28492.038679999983,4.0,0,0,204.0,61.0,-73.922613,40.824382
24378,86,44000.0,1927.0,1,90,3.0,0.0,131859.5,193.2,5.2,4.4,79.5,0.0,0.0,1.36364,1.02273,0.0,45.0,1.02273,0.0,100.0,4594.425778134381,6.0,0,0,208.0,295.0,-73.905832,40.886169
24379,46,25913.0,1915.0,1,90,4.2,0.9,107593.2,122.4,5.9,4.7,79.5,0.0,0.0,1.73658,1.15772,0.0,30.0,1.15772,0.0,100.0,2998.6,11.0,0,0,208.0,351.0,-73.89689,40.88786849
24388,86,28800.0,2003.0,1,95,2.9,0.5,82780.8,73.2,3.3,2.5,79.5,0.0,0.0,1.4,1.04167,0.0,0.0,0.0,100.0,100.0,4594.425778134381,3.0,0,0,204.0,195.0,-73.921663,40.833104
24389,14,28800.0,2003.0,1,95,5.2,0.8,148495.9,123.5,5.7,4.3,79.5,0.0,0.0,1.38889,1.04167,0.0,0.0,0.0,100.0,100.0,4594.425778134381,6.0,0,0,204.0,195.0,-73.921801,40.832873
24435,100,207323.0,2018.0,1,100,4.5,0.1,926765.1,64.4,1.5,0.3,79.5,0.0,0.0,1.44702,0.91162,0.91162,0.0,0.0,73.35970197368421,95.78447655077947,3088.1,5.0,5,0,207.0,401.0,-73.897679,40.8634
24436,8,55588.0,1928.0,2,100,6.9,1.4,405099.3,398.3,8.8,6.8,79.5,0.0,0.0,2.17673,1.31323,0.0,73.0,1.31323,100.0,100.0,6610.5,18.0,0,0,204.0,219.0,-73.920472,40.837505
24438,10,22184.184,1928.0,1,100,10.2,1.0,207349.8,109.1,8.2,5.4,79.5,0.0,0.0,2.84153,1.14754,0.0,21.0,1.14754,100.0,100.0,4594.425778134381,7.0,0,0,204.0,219.0,-73.920472,40.837505
24449,63,251200.0,1917.0,1,100,7.6,0.2,1917835.6,195.8,2.9,0.8,79.5,0.0,0.0,0.7639919039999999,0.576604772,0.0,120.0,0.47771,73.35970197368421,95.78447655077947,4594.425778134381,10.0,1,0,205.0,22901.0,-73.909275,40.846497
24450,3,49500.0,1975.0,2,100,13.6,1.3,670779.3,315.9,10.1,6.4,79.5,0.0,0.0,3.6028925599999995,1.7787370479999998,0.0,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,4.0,1,0,203.0,163.0,-73.895254,40.837941
24463,6,38500.0,1937.0,1,100,11.3,0.1,472777.3,258.0,9.2,6.1,79.5,0.0,0.0,1.84416,1.03896,0.0,40.0,1.03896,90.0,100.0,3309.4,9.0,0,0,202.0,85.0,-73.897281,40.816935
24464,2,25200.0,1909.7084,1,95,14.258319999999992,0.1,363701.8,220.6,12.7,8.8,79.5,0.0,0.0,2.7381,1.26984,0.0,32.0,1.26984,0.0,100.0,4594.425778134381,11.0,0,0,202.0,12701.0,-73.893003,40.824119
24466,1,30385.0,1918.0,1,100,4.9,1.9,150356.4,447.6,14.1,11.0,79.5,0.0,0.0,1.90884,0.98733,0.0,30.0,0.98733,0.0,100.0,4594.425778134381,7.0,0,0,204.0,18102.0,-73.918674,40.830777
24484,27,70500.0,1928.0,1,100,4.2,0.8,293773.8,309.3,5.5,4.4,79.5,0.0,0.0,1.39007,1.02128,0.0,24.0,0.34043,100.0,100.0,9180.8,6.0,0,0,204.0,21302.0,-73.921778,40.84282
24486,34,99938.0,1939.0,1,100,4.2,0.8,423922.7,376.2,4.9,3.8,79.5,0.0,0.0,0.83051,0.83051,0.0,83.0,0.83051,90.0,100.0,4594.425778134381,12.0,0,0,205.0,23501.0,-73.905701,40.851333
24554,71,44281.0,1949.0,1,100,4.1,0.7,181835.7,153.1,4.6,3.5,79.5,0.0,0.0,1.40015,1.24207,0.0,55.0,1.24207,73.35970197368421,95.78447655077947,4594.425778134381,10.0,0,0,207.0,421.0,-73.88337,40.882053
24566,96,46210.0,1928.0,1,100,4.1,0.6,189414.2,140.6,4.2,3.0,79.5,0.0,0.0,3.6028925599999995,0.95217,0.0,18.0,0.38953,100.0,100.0,5074.4,2.0,0,0,201.0,71.0,-73.91061,40.82137
24567,58,31385.0,2008.0,1,100,7.104354130776716,0.5096468802428696,872669.6045350895,0.0,0.0,0.0,79.5,0.0,0.0,1.87988,0.7647,0.0,24.0,0.7647,73.35970197368421,95.78447655077947,4594.425778134381,0.0,0,0,202.0,93.0,-73.887623,40.815199
24568,58,31385.0,2008.0,1,100,7.104354130776716,0.5096468802428696,872669.6045350895,0.0,0.0,0.0,79.5,0.0,0.0,1.91174,0.79656,0.0,25.0,0.79656,73.35970197368421,95.78447655077947,4619.2,0.0,0,0,202.0,93.0,-73.887631,40.815227
24587,30,420055.1124,1981.0,3,100,7.0,0.8,2258430.2566799996,1512.693959999999,5.9,4.1,79.5,0.0,0.0,1.66649,0.85181,0.0,190.0,0.85181,73.35970197368421,95.78447655077947,28492.038679999983,29.29159999999996,0,0,202.0,159.0,-73.89287,40.82152
24592,45,73500.0,1957.0,1,90,3.5,0.8,256154.2,306.1,5.1,4.2,79.5,0.0,0.0,1.17007,0.82993,0.0,61.0,0.82993,0.0,90.0,4819.8,5.0,0,0,211.0,330.0,-73.865636,40.858432
