,score,property_id,year_built,number_of_buildings,occupancy,weather_normalized_site_electricity_intensity_kwh_ft,weather_normalized_site_natural_gas_intensity_therms_ft,electricity_use_grid_purchase_and_generated_from_onsite_renewable_systems_kwh,total_ghg_emissions_intensity_kgco2e_ft,direct_ghg_emissions_intensity_kgco2e_ft,egrid_output_emissions_rate_kgco2e_mbtu,avoided_emissions_offsite_green_power_metric_tons_co2e,percent_of_electricity_that_is_green_power,multifamily_housing_number_of_bedrooms_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_10_or_more_stories,multifamily_housing_total_number_of_residential_living_units_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_percent_that_can_be_cooled,multifamily_housing_percent_that_can_be_heated,water_use_all_water_sources_kgal,number_of_active_energy_meters_used_to_compute_metrics,number_of_active_energy_meters_not_used_to_compute_metrics,number_of_active_it_meters,community_board,census_tract,longitude,latitude
22620,34,9493786.0,1928.0,1,90,6.1,0.5096468802428696,684581.6,7.2,5.5,79.5,0.0,0.0,2.70164,0.0,0.90055,0.0,92.0,0.90055,0.0,100.0,4594.425778134381,22.0,1,0,208.0,273.0,-73.905554,40.873356
22645,3,9550559.0,1916.0,1,95,9.1,0.1,304558.9,9.6,7.1,79.5,0.0,0.0,1.38321,0.0,0.84195,0.0,28.0,0.84195,100.0,100.0,7145.3,11.0,0,0,205.0,23703.0,-73.900771,40.858018
22657,99,9563579.0,1927.0,1,100,5.1,0.1,197633.7,1.8,0.4,79.5,0.0,0.0,0.92348,0.0,0.92348,0.0,35.0,0.92348,73.35970197368421,95.78447655077947,4594.425778134381,6.0,5,0,205.0,217.0,-73.912007,40.849743
22658,28,9563581.0,1919.0,1,100,7.1,0.7,234371.6,5.3,3.4,79.5,0.0,0.0,1.11111,0.0,1.11111,0.0,36.0,1.11111,73.35970197368421,95.78447655077947,4641.5,5.0,4,0,205.0,241.0,-73.905756,40.852966
22663,76,9563634.0,1926.0,1,100,3.6,0.7,114738.8,4.5,3.4,79.5,0.0,0.0,1.3,0.0,1.3,0.0,39.0,1.3,73.35970197368421,95.78447655077947,2060.4,4.0,3,0,205.0,23502.0,-73.903976,40.849583
22664,17,9563635.0,1920.0,1,100,4.0,0.3,148666.8,10.0,8.9,79.5,0.0,0.0,1.89189,0.0,1.10811,0.0,41.0,1.10811,73.35970197368421,95.78447655077947,571.82,10.0,2,0,205.0,241.0,-73.906221,40.851229
22665,65,9563637.0,1930.0,1,100,4.9,0.6,186616.8,4.2,2.8,79.5,0.0,0.0,1.06383,0.0,1.06383,0.0,40.0,1.06383,73.35970197368421,95.78447655077947,4594.425778134381,5.0,3,0,205.0,217.0,-73.912264,40.849464
22666,61,9563638.0,1925.0,1,100,5.6,0.6,212502.8,4.4,2.9,79.5,0.0,0.0,1.14934,0.0,1.14934,0.0,44.0,1.14934,73.35970197368421,95.78447655077947,3261.1,4.0,3,0,205.0,217.0,-73.912561,40.849041
22667,77,9563639.0,1923.0,1,100,4.5,0.7,208833.6,4.6,3.4,79.5,0.0,0.0,1.86813,0.0,1.20879,0.0,55.0,1.20879,73.35970197368421,95.78447655077947,3462.4,4.0,3,0,205.0,217.0,-73.912039,40.849738
22668,76,9563640.0,1927.0,1,100,3.7,0.0,246699.5,5.2,4.2,79.5,0.0,0.0,1.04743,0.0,1.04743,0.0,67.0,1.04743,73.35970197368421,95.78447655077947,571.82,5.0,2,0,205.0,217.0,-73.91238,40.849261
22689,32,9596021.0,2009.0,1,100,10.0,0.8,338227.5,6.7,3.9,79.5,0.0,0.0,1.93934,0.0,1.7804211999999997,0.0,61.0,1.6472331999999985,73.35970197368421,95.78447655077947,1927.3,5.0,0,0,202.0,85.0,-73.901935,40.818885
22706,31,9598510.0,2003.0,1,100,6.0,0.9,203107.2,5.6,3.9,79.5,0.0,0.0,1.47938,0.0,0.84986,0.0,27.0,0.84986,90.0,100.0,2052.1,5.0,0,0,207.0,255.0,-73.907357,40.861454
22735,99,9608972.0,1939.0,1,100,2.1,0.4,226513.8,2.6,2.0,79.5,0.0,0.0,1.20005,0.0,0.58079,0.0,61.0,0.58079,90.0,100.0,3698.4,8.0,0,0,208.0,295.0,-73.908989,40.886547
22755,12,9619663.0,1928.0,1,100,4.5,1.1,130446.2,7.1,5.8,79.5,0.0,0.0,1.80902,0.0,1.38337,0.0,0.0,0.0,100.0,100.0,4594.425778134381,7.0,0,0,209.0,48.0,-73.875054,40.827343
22756,13,9619665.0,1928.0,1,100,6.0,1.0,175362.0,6.6,4.9,79.5,0.0,0.0,1.80902,0.0,1.38337,0.0,0.0,0.0,100.0,100.0,571.82,7.0,0,0,209.0,48.0,-73.875183,40.827894
22758,99,9634747.0,2018.0,1,90,5.6,0.0,157949.3,1.5,0.0,79.5,0.0,0.0,1.41343,0.0,0.70671,0.0,0.0,0.0,90.0,100.0,4594.425778134381,5.0,0,0,212.0,414.0,-73.849559,40.88786849
22759,100,9634986.0,2018.0,1,95,3.0,0.0,677807.5,0.9,0.1,79.5,0.0,0.0,1.26861,0.0,0.85474,0.0,190.0,0.85474,73.35970197368421,95.78447655077947,4594.425778134381,10.0,0,0,206.0,395.0,-73.897377,40.846207
22761,75,9636081.0,2016.0,1,100,3.2,0.6,81104.7,4.0,3.1,79.5,0.0,0.0,1.53628,0.0,0.78784,0.0,6.0,0.23635,100.0,100.0,571.82,5.0,0,0,201.0,39.0,-73.924903,40.81167
22771,33,9636997.0,1960.0,1,100,4.4,0.7,180607.3,4.8,3.5,79.5,0.0,0.0,1.08982,0.0,1.08982,0.0,9.0,0.2281,60.0,100.0,4594.425778134381,6.0,0,0,207.0,39901.0,-73.893612,40.863682
22772,52,9636998.0,1960.0,1,95,4.8,0.7,164120.6,4.9,3.5,79.5,0.0,0.0,1.96201,0.0,1.21458,0.0,7.0,0.218,60.0,100.0,4368.2,7.0,0,0,207.0,39901.0,-73.895113,40.863258
22773,43,9637002.0,1950.0,1,95,9.5,0.2,509824.6,3.7,1.1,79.5,0.0,0.0,1.52381,0.0,0.95238,0.0,10.0,0.19048,60.0,100.0,4594.425778134381,18.0,0,0,207.0,40304.0,-73.89597,40.867491
22775,30,9637012.0,1940.0,1,95,4.6,0.1,232924.8,6.8,5.5,79.5,0.0,0.0,1.37183,0.0,1.08518,0.0,10.0,0.20475,60.0,100.0,5938.6,12.0,0,0,207.0,419.0,-73.883435,40.879794
22776,20,9637020.0,1955.0,1,95,3.5,0.9,166523.5,5.6,4.6,79.5,0.0,0.0,1.12647,0.0,0.97483,0.0,14.0,0.30328,60.0,100.0,8300.5,7.0,0,0,207.0,415.0,-73.8827,40.869954
22777,25,9637022.0,1950.0,1,95,5.2,0.8,257682.1,5.5,4.0,79.5,0.0,0.0,1.58763,0.0,1.03093,0.0,9.0,0.18557,60.0,100.0,4594.425778134381,12.0,0,0,207.0,421.0,-73.88373,40.882822
22778,48,9637027.0,1955.0,1,95,4.1,0.7,157145.2,4.5,3.4,79.5,0.0,0.0,1.42473,0.0,0.8871,0.0,7.0,0.18817,60.0,100.0,3990.1,7.0,0,0,207.0,40304.0,-73.894929,40.867298
22785,16,9639053.0,1915.0,1,100,8.4,0.9,231016.6,6.6,4.2,79.5,0.0,0.0,2.46083,0.0,1.14839,0.0,6.0,0.24608,100.0,100.0,4594.425778134381,10.0,0,0,205.0,23702.0,-73.897209,40.859148
22801,58,9649290.0,1956.0,1,100,6.0,0.8,874937.8,5.7,4.0,79.5,0.0,0.0,1.33257,110.0,0.82815,0.82815,0.0,0.0,90.0,100.0,7072.8,7.0,0,0,207.0,411.0,-73.886304,40.875129
22815,32,9768746.0,1999.0,1,100,7.6,0.5096468802428696,754092.0,6.2,4.1,79.5,0.0,0.0,1.953,0.0,1.333,0.0,129.0,1.333,90.0,100.0,9355.1,5.0,0,0,204.0,195.0,-73.922166,40.83225
22816,33,9768748.0,1999.0,1,100,6.8,0.9,668695.8,6.3,4.4,79.5,0.0,0.0,1.953,0.0,1.302,0.0,126.0,1.302,90.0,100.0,8314.7,5.0,0,0,204.0,195.0,-73.921982,40.832563
22817,27,9768756.0,1917.0,1,100,4.8,1.0,142626.6,6.8,5.5,79.5,0.0,0.0,1.95156,0.0,1.08033,0.0,31.0,1.08033,90.0,100.0,5219.9,9.0,0,0,204.0,17901.0,-73.916955,40.835266
22818,72,9768758.0,1923.0,1,100,3.5,0.5096468802428696,132077.6,4.7,3.7,79.5,0.0,0.0,1.63044,0.0,0.76087,0.0,28.0,0.76087,90.0,100.0,3258.5,8.0,0,0,207.0,419.0,-73.88018,40.877938
22819,69,9768761.0,1922.0,1,100,4.2,0.5096468802428696,254572.4,4.6,3.4,79.5,0.0,0.0,1.50209,0.0,1.02415,0.0,60.0,1.02415,90.0,100.0,4594.425778134381,13.0,0,0,207.0,263.0,-73.902726,40.866136
22825,15,9793770.0,1960.0,1,90,8.5,0.8,458858.3,6.1,3.8,79.5,0.0,0.0,1.39778,0.0,1.07667,0.0,57.0,1.07667,73.35970197368421,100.0,4086.6,4.0,0,0,210.0,300.0,-73.830726,40.855488
22896,100,9950512.0,2018.0,1,100,4.5,0.0,646470.7,1.4,0.1,79.5,0.0,0.0,1.32366,22.0,0.83525,0.15572,60.0,0.4247,73.35970197368421,95.78447655077947,7224.7,6.0,0,0,207.0,425.0,-73.877403,40.870256
22897,9,9952914.0,1920.0,1,100,4.8,0.0,164612.3,9.9,8.6,79.5,0.0,0.0,1.11935,0.0,1.11935,0.0,37.0,1.11935,73.35970197368421,95.78447655077947,2668.3,12.0,5,0,204.0,173.0,-73.915467,40.826292
22899,19,9953048.0,1927.0,1,100,4.6,1.1,180564.9,6.8,5.5,79.5,0.0,0.0,1.23967,0.0,1.23967,0.0,48.0,1.23967,73.35970197368421,95.78447655077947,4044.0,9.0,3,0,202.0,93.0,-73.888932,40.812829
22911,100,9988637.0,2018.0,1,100,4.3,0.2,722483.0,2.0,0.8,79.5,0.0,0.0,1.3125,153.0,0.94723,0.94723,0.0,0.0,73.35970197368421,95.78447655077947,7380.3,6.0,5,0,201.0,63.0,-73.92822874,40.818285
22919,100,10005371.0,2018.0,1,100,6.3,0.0,1091875.0,1.8,0.1,79.5,0.0,0.0,1.56954,166.0,0.95089,0.95089,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,4.0,4,0,201.0,31.0,-73.904671,40.810414
22944,100,10021077.0,1928.0,1,100,4.3,0.0,402198.2,1.4,0.3,79.5,0.0,0.0,1.05805,0.0,0.67628,0.0,62.0,0.67628,90.0,100.0,4594.425778134381,14.0,0,0,207.0,431.0,-73.872443,40.879014
22945,93,10021078.0,1927.0,1,100,3.8,0.4,163246.1,3.1,2.1,79.5,0.0,0.0,1.1538,0.0,0.59998,0.0,26.0,0.59998,90.0,100.0,4594.425778134381,6.0,0,0,204.0,193.0,-73.92822874,40.834948
23033,47,10070179.0,1961.0,1,100,6.3,0.0,1074065.0,5.9,4.1,79.5,0.0,0.0,1.10707,0.0,0.79589,0.0,133.0,0.79589,73.35970197368421,95.78447655077947,4594.425778134381,4.0,2,0,208.0,30701.0,-73.908262,40.88786849
23077,58,10150575.0,1926.0,1,100,3.0,0.1,83810.8,1.2,0.4,79.5,0.0,0.0,1.511241939483864,33.39090600826534,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,571.82,8.0,0,0,207.0,40501.0,-73.889384,40.868816
23079,95,10150579.0,1925.0,1,100,1.6,0.6,90009.3,3.4,3.0,79.5,0.0,0.0,1.17636,0.0,0.97729,0.0,54.0,0.97729,73.35970197368421,95.78447655077947,5886.4,8.0,0,0,207.0,40702.0,-73.885924,40.86696
23081,32,10170322.0,2005.0,1,100,9.7,0.5,473875.3,5.2,2.6,79.5,0.0,0.0,1.56863,51.0,1.0,1.0,0.0,0.0,73.35970197368421,95.78447655077947,5130.1,7.0,1,0,205.0,22701.0,-73.909989,40.847519
23096,61,10176522.0,1961.0,1,100,5.3,0.0,1161971.0,5.7,4.2,79.5,0.0,0.0,1.178,182.0,0.85078,0.85078,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,3.0,2,0,208.0,30701.0,-73.908376,40.88786849
23115,78,10183527.0,1927.0,1,100,2.8,0.1,186483.7,6.5,5.7,79.5,0.0,0.0,1.91571,0.0,0.91954,0.0,60.0,0.91954,90.0,100.0,9661.8,8.0,0,0,207.0,431.0,-73.878924,40.882729
23148,47,10361772.0,1951.0,1,100,4.6,0.8,628407.4,5.0,3.7,79.5,0.0,0.0,1.49254,22.0,0.91791,0.16418,60.0,0.44776,30.0,100.0,8314.6,5.0,0,0,208.0,30701.0,-73.912142,40.887354
23149,17,10361775.0,1938.0,1,100,4.5,0.1,149997.2,9.2,8.0,79.5,0.0,0.0,1.86052,0.0,1.0853,0.0,14.0,0.43412,73.35970197368421,100.0,3429.1,7.0,0,0,207.0,413.0,-73.885235,40.875956
23156,29,10361935.0,1927.0,1,100,4.5,1.0,186670.1,6.3,5.1,79.5,0.0,0.0,1.64741,0.0,0.90976,0.0,37.0,0.90976,90.0,100.0,4086.3,10.0,0,0,205.0,247.0,-73.916391,40.855903
23157,13,10361937.0,1928.0,1,100,4.3,0.0,250331.7,9.7,8.4,79.5,0.0,0.0,1.38182,0.0,0.85455,0.0,47.0,0.85455,100.0,100.0,5738.3,8.0,0,0,205.0,247.0,-73.916238,40.856518
23158,36,10361938.0,1916.0,1,100,4.3,0.0,135605.4,8.9,7.7,79.5,0.0,0.0,2.04252,0.0,0.8371,0.0,25.0,0.8371,100.0,100.0,3704.0,6.0,0,0,205.0,251.0,-73.908512,40.854958
23159,18,10361942.0,1923.0,1,100,5.2,0.0,151553.9,9.9,8.4,79.5,0.0,0.0,1.84777,0.0,1.17262,0.0,33.0,1.17262,100.0,100.0,4028.4,8.0,0,0,207.0,263.0,-73.906033,40.864371
23160,9,10361947.0,1926.0,1,100,7.6,0.0,286103.2,10.9,8.8,79.5,0.0,0.0,1.91861,0.0,1.40518,0.0,52.0,1.40518,90.0,100.0,5090.2,7.0,0,0,201.0,35.0,-73.907929,40.810974
23163,88,10362030.0,2008.0,1,95,4.7,0.4,704659.7,3.3,2.0,79.5,0.0,0.0,1.2155,0.0,0.65395,0.0,92.0,0.65395,90.0,100.0,4689.6,7.0,0,0,203.0,141.0,-73.911635,40.822433
23164,42,10362037.0,1921.0,1,100,4.8,0.0,161423.0,7.8,6.5,79.5,0.0,0.0,1.81538,0.0,1.07692,0.0,35.0,1.07692,100.0,100.0,4594.425778134381,9.0,0,0,207.0,253.0,-73.903797,40.860477
23165,35,10362039.0,1928.0,1,100,5.1,0.0,195952.4,8.4,7.0,79.5,0.0,0.0,1.66021,0.0,1.35584,0.0,49.0,1.35584,100.0,100.0,4848.9,5.0,0,0,201.0,35.0,-73.907987,40.810806
23171,85,10366091.0,2009.0,1,95,4.8,0.4,145253.6,3.1,1.8,79.5,0.0,0.0,0.99688,0.0,0.66458,0.0,20.0,0.66458,73.35970197368421,95.78447655077947,4594.425778134381,8.0,0,0,210.0,26602.0,-73.82901706000001,40.845724
23174,52,10366252.0,2018.0,1,100,5.9,0.4,1385344.0,3.7,2.1,79.5,0.0,0.0,0.7631076,168.0,0.7184,0.7184,0.0,0.0,100.0,100.0,4594.425778134381,7.0,0,0,206.0,359.0,-73.882783,40.83957
23175,95,10366253.0,2011.0,1,100,5.3,0.3,632415.2,3.0,1.5,79.5,0.0,0.0,1.65228,124.0,1.0671,1.0671,0.0,0.0,100.0,100.0,5745.0,8.0,0,0,212.0,435.0,-73.869771,40.882626
23187,22,10385841.0,1947.0,1,100,5.0,1.0,2376387.5599999996,6.3,4.9,79.5,0.0,0.0,1.41764,315.0799999999999,0.84133,0.84133,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,3.0,0,0,204.0,199.0,-73.927477,40.836319
23192,42,10394160.0,1938.0,1,100,5.7,0.5,309912.6,5.4,3.8,79.5,0.0,0.0,1.25147,0.0,0.97771,0.0,50.0,0.97771,90.0,100.0,4594.425778134381,15.0,0,0,204.0,17901.0,-73.915558,40.834334
23193,30,10394162.0,1941.0,1,100,4.4,0.9,339067.3,5.8,4.6,79.5,0.0,0.0,1.18008,0.0,1.08513,0.0,80.0,1.08513,90.0,100.0,4594.425778134381,8.0,0,0,204.0,17701.0,-73.911053,40.833203
23194,27,10394164.0,1939.0,1,100,4.5,1.0,188301.4,5.9,4.7,79.5,0.0,0.0,1.19804,0.0,1.05134,0.0,43.0,1.05134,90.0,100.0,4678.9,9.0,0,0,205.0,23301.0,-73.907482,40.849556
23195,69,10394173.0,1927.0,1,100,4.2,0.7,291153.9,4.5,3.3,79.5,0.0,0.0,1.55358,0.0,0.8474,0.0,54.0,0.8474,90.0,100.0,5760.2,11.0,0,0,204.0,197.0,-73.919613,40.836588
23197,32,10394187.0,1937.0,1,100,4.9,0.9,168630.7,5.7,4.4,79.5,0.0,0.0,1.25731,0.0,1.05263,0.0,36.0,1.05263,90.0,100.0,4594.425778134381,8.0,0,0,205.0,20502.0,-73.919734,40.85052
23198,72,10394222.0,1926.0,1,100,4.0,0.6,224262.5,4.3,3.2,79.5,0.0,0.0,1.32727,0.0,0.94545,0.0,52.0,0.94545,90.0,100.0,4533.9,8.0,0,0,204.0,201.0,-73.926717,40.841382
23199,21,10394226.0,1931.0,1,100,4.4,1.1,148504.1,6.6,5.4,79.5,0.0,0.0,1.34146,0.0,1.12805,0.0,37.0,1.12805,90.0,100.0,3895.4,7.0,0,0,205.0,20502.0,-73.920049,40.850125
23200,69,10394229.0,1936.0,1,100,4.5,0.7,317771.7,4.7,3.4,79.5,0.0,0.0,1.71014,0.0,0.88406,0.0,61.0,0.88406,90.0,100.0,4594.425778134381,8.0,0,0,205.0,22901.0,-73.906776,40.847659
23201,67,10394232.0,1954.0,1,100,4.7,0.7,243369.8,4.9,3.5,79.5,0.0,0.0,1.70732,0.0,1.15854,0.0,57.0,1.15854,90.0,100.0,4594.425778134381,7.0,0,0,205.0,23301.0,-73.906679,40.849506
23202,70,10394476.0,1922.0,1,100,4.2,0.7,256401.7,4.6,3.5,79.5,0.0,0.0,1.65,0.0,0.83333,0.0,50.0,0.83333,90.0,100.0,4594.425778134381,9.0,0,0,205.0,23502.0,-73.905725,40.849782
23203,8,10395500.0,1940.0,1,100,7.5,1.0,608741.9,7.0,4.9,79.5,0.0,0.0,1.36455,0.0,0.94154,0.0,69.0,0.94154,90.0,100.0,10460.1,16.0,0,0,205.0,38301.0,-73.899836,40.857608
23204,32,10395552.0,1929.0,1,100,3.6,0.9,103133.8,5.3,4.2,79.5,0.0,0.0,1.37037,0.0,1.22222,0.0,0.0,0.0,90.0,100.0,4594.425778134381,7.0,0,0,210.0,300.0,-73.831246,40.850005
23205,58,10395560.0,1936.0,1,100,9.9,0.2,446494.7,3.9,1.1,79.5,0.0,0.0,1.61933,0.0,1.09616,0.0,44.0,1.09616,90.0,100.0,6394.0,17.0,0,0,205.0,23501.0,-73.902234,40.854146
23206,1,10395702.0,1916.0,1,100,7.7,1.9,226979.5,11.8,9.7,79.5,0.0,0.0,2.55363,0.0,0.91931,0.0,27.0,0.91931,100.0,100.0,982.9,7.0,0,0,207.0,401.0,-73.895639,40.864433
23207,58,10395755.0,1922.0,1,100,4.8,0.8,235843.7,5.4,4.0,79.5,0.0,0.0,1.96267,0.0,1.17333,0.0,55.0,1.17333,100.0,100.0,5499.1,13.0,0,0,207.0,265.0,-73.90269,40.866152
23208,2,10395758.0,1923.0,1,100,3.7,1.4,209840.8,7.9,6.8,79.5,0.0,0.0,0.76503,0.0,0.76503,0.0,42.0,0.76503,90.0,100.0,7114.8,14.0,0,0,207.0,40502.0,-73.888579,40.866205
23209,27,10395760.0,1915.0,1,100,5.1,1.0,186606.3,6.2,4.8,79.5,0.0,0.0,1.35421,0.0,1.18493,0.0,42.0,1.18493,90.0,100.0,4594.425778134381,13.0,0,0,207.0,40501.0,-73.890478,40.867692
23211,69,10395763.0,1922.0,1,100,3.8,0.7,210530.4,4.5,3.4,79.5,0.0,0.0,1.38561,0.0,1.01112,0.0,54.0,1.01112,90.0,100.0,4716.3,7.0,0,0,207.0,40303.0,-73.892411,40.868671
23212,68,10395764.0,1921.0,1,100,3.9,0.7,210550.2,4.6,3.5,79.5,0.0,0.0,1.44054,0.0,1.02354,0.0,54.0,1.02354,90.0,100.0,5029.7,7.0,0,0,207.0,40303.0,-73.892157,40.869005
23213,55,10395770.0,1926.0,1,100,3.8,0.8,176122.3,5.2,4.1,79.5,0.0,0.0,1.44444,0.0,1.06667,0.0,48.0,1.06667,90.0,100.0,4374.1,9.0,0,0,208.0,26702.0,-73.899196,40.871638
23214,32,10395929.0,1924.0,1,100,3.9,0.8,263374.9,5.2,4.1,79.5,0.0,0.0,0.89231,0.0,0.83077,0.0,54.0,0.83077,90.0,100.0,4594.425778134381,13.0,0,0,207.0,415.0,-73.88442,40.868874
23215,59,10396116.0,1931.0,1,100,3.2,0.7,108808.5,4.6,3.7,79.5,0.0,0.0,1.01981,0.0,0.90326,0.0,31.0,0.90326,90.0,100.0,4594.425778134381,9.0,0,0,207.0,415.0,-73.884005,40.870123
23216,86,10396223.0,1928.0,1,100,3.1,0.6,160568.1,3.7,2.9,79.5,0.0,0.0,1.24,0.0,0.96,0.0,48.0,0.96,90.0,100.0,4594.425778134381,8.0,0,0,207.0,425.0,-73.878182,40.873454
23217,100,10396375.0,1953.0,1,100,4.2,0.1,182123.3,1.7,0.5,79.5,0.0,0.0,1.63044,0.0,1.05978,0.0,39.0,1.05978,90.0,100.0,3047.0,7.0,0,0,207.0,411.0,-73.885487,40.876975
23218,67,10396921.0,1923.0,1,100,4.5,0.8,284023.5,5.0,3.8,79.5,0.0,0.0,1.96365,0.0,1.03862,0.0,64.0,1.03862,90.0,100.0,5691.9,8.0,0,0,207.0,425.0,-73.880408,40.871942
23219,47,10396944.0,1931.0,1,100,4.2,0.7,301611.3,4.9,3.7,79.5,0.0,0.0,1.12409,0.0,0.90511,0.0,62.0,0.90511,90.0,100.0,5660.5,10.0,0,0,207.0,421.0,-73.883947,40.88263
23220,66,10396947.0,1941.0,1,100,3.9,0.7,207465.0,4.6,3.5,79.5,0.0,0.0,1.34885,0.0,0.96347,0.0,50.0,0.96347,90.0,100.0,4594.425778134381,10.0,0,0,207.0,40303.0,-73.895603,40.869044
23221,28,10396949.0,1937.0,1,100,5.6,0.9,223282.8,6.1,4.5,79.5,0.0,0.0,1.31441,0.0,1.28812,0.0,49.0,1.28812,90.0,100.0,7843.7,7.0,0,0,201.0,73.0,-73.909655,40.81442
23222,67,10396951.0,1929.0,1,100,4.4,0.7,231852.7,4.6,3.4,79.5,0.0,0.0,1.39396,0.0,1.19763,0.0,61.0,1.19763,90.0,100.0,4594.425778134381,8.0,0,0,212.0,420.0,-73.858972,40.88786849
23223,36,10397025.0,1928.0,1,100,4.4,1.0,192193.1,6.0,4.7,79.5,0.0,0.0,1.46593,0.0,1.15856,0.0,49.0,1.15856,90.0,100.0,5967.2,8.0,0,0,212.0,418.0,-73.859332,40.88786849
23230,46,10397339.0,2004.0,1,100,7.4,1.0,209480.6,6.9,4.8,79.5,0.0,0.0,2.101,0.0,1.7804211999999997,0.0,57.0,1.6472331999999985,100.0,100.0,4594.425778134381,5.0,0,0,202.0,85.0,-73.898261,40.814361
23240,90,10402785.0,1922.0,1,100,3.9,0.8,116725.0,5.3,4.2,79.5,0.0,0.0,3.605774,0.0,1.0995,0.0,32.0,1.0995,90.0,100.0,5891.3,7.0,0,0,207.0,413.0,-73.886639,40.871531
23251,77,10402964.0,1940.0,1,100,4.2,0.5,425865.7,3.6,2.4,79.5,0.0,0.0,0.91273,0.0,0.91273,0.0,89.0,0.91273,90.0,100.0,4594.425778134381,9.0,0,0,207.0,265.0,-73.89921,40.865169
23252,100,10402965.0,1920.0,1,100,4.2,0.1,266472.8,1.7,0.5,79.5,0.0,0.0,0.92453,0.0,0.92453,0.0,57.0,0.92453,90.0,100.0,9475.2,10.0,0,0,207.0,263.0,-73.903788,40.864553
23253,56,10402966.0,1924.0,1,100,4.0,0.8,140234.3,4.8,3.7,79.5,0.0,0.0,1.09611,0.0,1.09611,0.0,38.0,1.09611,90.0,100.0,3090.6,8.0,0,0,207.0,413.0,-73.885171,40.873289
23254,95,10402967.0,1924.0,1,100,3.2,0.1,118396.6,3.7,2.8,79.5,0.0,0.0,0.98955,0.0,0.98955,0.0,36.0,0.98955,90.0,100.0,4594.425778134381,8.0,0,0,207.0,419.0,-73.880249,40.87795
23296,57,10405121.0,1922.0,1,100,5.5,0.8,159850.5,5.5,4.1,79.5,0.0,0.0,2.13468,0.0,1.03399,0.0,31.0,1.03399,90.0,100.0,4594.425778134381,5.0,0,0,205.0,23301.0,-73.909271,40.849651
23297,9,10405123.0,1927.0,1,100,5.6,0.1,175700.2,8.9,7.4,79.5,0.0,0.0,1.06024,0.0,0.96386,0.0,30.0,0.96386,90.0,100.0,4594.425778134381,8.0,0,0,205.0,241.0,-73.90809,40.851689
23298,35,10405126.0,1927.0,1,100,4.4,0.1,138320.1,8.6,7.4,79.5,0.0,0.0,1.89558,0.0,0.96386,0.0,30.0,0.96386,90.0,100.0,4594.425778134381,6.0,0,0,205.0,241.0,-73.908028,40.851755
23299,33,10405143.0,1926.0,1,100,6.5,0.7,189142.7,5.2,3.4,79.5,0.0,0.0,1.17749,0.0,1.00433,0.0,29.0,1.00433,90.0,100.0,4594.425778134381,7.0,0,0,205.0,241.0,-73.908078,40.852458
23301,92,10405205.0,1991.0,1,100,3.1,0.5,228905.8,3.4,2.5,79.5,0.0,0.0,1.1708,0.0,0.5759018,0.0,39.0,0.53719,90.0,100.0,2323.5,5.0,0,0,205.0,21502.0,-73.914664,40.849227
23303,94,10405209.0,1915.0,1,100,4.0,0.4,417485.0,3.4,2.4,79.5,0.0,0.0,1.78488,0.0,1.05214,0.0,112.0,1.05214,90.0,100.0,4594.425778134381,6.0,0,0,205.0,23301.0,-73.908169,40.849197
23305,50,10405321.0,1913.0,1,100,5.8,0.8,274110.5,5.4,3.8,79.5,0.0,0.0,1.87649,0.0,0.87428,0.0,41.0,0.87428,90.0,100.0,4594.425778134381,6.0,0,0,205.0,241.0,-73.906705,40.851951
23306,46,10405357.0,1925.0,1,100,5.7,0.8,313770.5,5.7,4.2,79.5,0.0,0.0,1.95122,0.0,0.88528,0.0,49.0,0.88528,90.0,100.0,4594.425778134381,5.0,0,0,205.0,241.0,-73.907445,40.852399
23309,58,10405504.0,1913.0,1,100,4.2,0.8,138985.5,5.6,4.4,79.5,0.0,0.0,2.034,0.0,0.91075,0.0,30.0,0.91075,90.0,100.0,4594.425778134381,5.0,0,0,205.0,241.0,-73.906531,40.852143
23311,100,10405616.0,1924.0,1,100,4.4,0.0,163011.3,1.4,0.3,79.5,0.0,0.0,1.5368,0.0,1.37503,0.0,51.0,1.37503,90.0,100.0,2192.1,7.0,0,0,205.0,22701.0,-73.910375,40.84837
23312,11,10405757.0,1923.0,1,100,4.5,1.3,128654.5,7.7,6.5,79.5,0.0,0.0,1.65388,0.0,0.80935,0.0,23.0,0.80935,90.0,100.0,1856.4,6.0,0,0,205.0,23301.0,-73.908137,40.851143
23314,34,10408072.0,2006.0,1,100,5.3,0.5,883675.1,4.0,2.6,79.5,0.0,0.0,0.7631076,65.0,0.5759018,0.39067,0.0,0.0,73.35970197368421,95.78447655077947,6012.8,3.0,3,0,208.0,30701.0,-73.911938,40.88786849
