,score,largest_property_use_type_gross_floor_area_ft,year_built,number_of_buildings,occupancy,weather_normalized_site_electricity_intensity_kwh_ft,weather_normalized_site_natural_gas_intensity_therms_ft,weather_normalized_site_electricity_kwh,direct_ghg_emissions_metric_tons_co2e,total_ghg_emissions_intensity_kgco2e_ft,direct_ghg_emissions_intensity_kgco2e_ft,egrid_output_emissions_rate_kgco2e_mbtu,avoided_emissions_offsite_green_power_metric_tons_co2e,percent_of_electricity_that_is_green_power,multifamily_housing_number_of_bedrooms_density_number_per_1_000_sq_ft,multifamily_housing_total_number_of_residential_living_units_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_percent_that_can_be_cooled,multifamily_housing_percent_that_can_be_heated,water_use_all_water_sources_kgal,number_of_active_energy_meters_used_to_compute_metrics,number_of_active_energy_meters_not_used_to_compute_metrics,number_of_active_it_meters,community_board,census_tract,longitude,latitude,letters
20508,33.0,123925.0,1965,1,100,7.3,0.7,908748.7,409.1,5.3,3.3,79.5,0.0,0.0,1.25883,1.14585,1.14585,0.0,0.0,73.35970197368421,95.78447655077947,5830.3,8.0,0,0,104.0,133.0,-73.987632,40.76374,D
20509,27.0,44820.0,1950,1,100,10.6,0.3,475270.1,63.3,4.3,1.4,79.5,0.0,0.0,0.93708,0.44623,0.44623,0.0,0.0,73.35970197368421,95.78447655077947,982.2,3.0,0,0,102.0,71.0,-74.000898,40.733345,D
20529,58.519394179544754,28088.0,1907,1,100,4.6,0.0,127936.2,130.2,5.9,4.6,79.5,0.0,0.0,0.85446,0.2217655,0.0,6.0,0.21361,90.0,100.0,574.0,6.0,0,0,105.0,68.0,-73.984389,40.741024,C
20530,34.0,25463.0,1920,1,100,11.7,0.6,342624.5,90.9,6.3,3.1,79.5,0.0,0.0,2.12072,1.88509,0.0,48.0,1.867627100000005,90.0,100.0,5275.8,11.0,0,0,103.0,18.0,-73.990422,40.718175,D
20544,12.0,40010.0,1925,1,100,6.7,1.6,270018.1,345.1,10.3,8.5,79.5,0.0,0.0,3.57411,0.89978,0.0,36.0,0.89978,90.0,100.0,4594.425778134381,12.0,0,0,112.0,263.0,-73.937694,40.844221,D
20548,97.0,24040.0,1925,1,100,4.0,0.8,112194.1,103.1,4.8,3.6,79.5,0.0,0.0,3.7383419999999967,1.45591,0.0,35.0,1.45591,90.0,100.0,2381.4,8.0,0,0,112.0,263.0,-73.938033,40.844361,A
20550,63.0,33080.0,1925,1,100,8.8,0.8,357181.9,168.5,6.6,4.2,79.5,0.0,0.0,3.7383419999999967,1.08827,0.0,36.0,1.08827,90.0,100.0,4559.7,15.0,0,0,112.0,263.0,-73.93723,40.844858,C
20551,77.0,46500.0,1940,1,100,4.2,0.5096468802428696,194453.6,227.3,6.1,4.9,79.5,0.0,0.0,3.67742,1.11828,0.0,52.0,1.11828,90.0,100.0,4595.2,7.0,0,0,112.0,263.0,-73.936846,40.846417,B
20552,63.0,27995.0,1914,1,100,5.0,1.3,139350.5,183.6,8.0,6.6,79.5,0.0,0.0,3.7383419999999967,1.07162,0.0,30.0,1.07162,90.0,100.0,3237.2,8.0,0,0,112.0,279.0,-73.929948,40.855045,C
20553,75.0,29300.0,1925,1,100,4.8,1.0,145818.1,142.0,6.1,4.7,79.5,0.0,0.0,3.7383419999999967,1.09215,0.0,32.0,1.09215,90.0,100.0,2802.9,7.0,0,0,112.0,279.0,-73.93015,40.85513,B
20554,70.0,34040.0,1927,1,100,5.7,1.1,193242.4,178.9,6.9,5.3,79.5,0.0,0.0,3.7383419999999967,1.55699,0.0,53.0,1.55699,90.0,100.0,4594.425778134381,8.0,0,0,112.0,285.0,-73.926361,40.862371,C
20555,33.0,34644.0,1926,1,100,8.9,1.1,362953.9,222.5,8.0,5.5,79.5,0.0,0.0,3.7383419999999967,1.03914,0.0,36.0,1.03914,90.0,100.0,4594.425778134381,19.0,0,0,112.0,293.0,-73.91984190000001,40.865907,D
20557,81.0,46482.0,1915,1,100,4.8,0.9,222516.0,209.4,5.8,4.5,79.5,0.0,0.0,3.7383419999999967,1.03266,0.0,48.0,1.03266,73.35970197368421,95.78447655077947,5615.8,9.0,0,0,112.0,263.0,-73.935648,40.847547,B
20558,72.0,43050.0,1929,1,100,5.0,1.0,228383.2,226.8,6.3,4.9,79.5,0.0,0.0,3.7383419999999967,1.32404,0.0,57.0,1.32404,90.0,100.0,5220.1,11.0,0,0,112.0,293.0,-73.921075,40.865408,B
20559,13.0,504238.0,1965,1,100,7.1,0.8,3589871.5,2140.7,6.2,4.2,79.5,0.0,0.0,1.18991,0.59496,0.59496,0.0,0.0,73.35970197368421,95.78447655077947,27102.450000000026,12.0,0,0,108.0,110.0,-73.961035,40.763292,D
20560,79.0,28656.0,1940,1,95,5.0,0.0,142539.4,105.2,5.1,3.7,79.5,0.0,0.0,1.25628,1.25628,0.0,36.0,1.25628,73.35970197368421,95.78447655077947,1242.6,4.0,0,0,102.0,67.0,-74.002143,40.732141,B
20561,58.519394179544754,42602.0,1900,1,100,11.7,0.5,597616.4,122.1,5.5,2.4,79.5,0.0,0.0,1.12671,0.44599,0.0,19.0,0.44599,73.35970197368421,95.78447655077947,912.8,7.0,0,0,102.0,5502.0,-73.994646,40.726887,C
20562,28.0,70815.0,2007,1,100,10.9,0.3,772307.8,112.5,4.5,1.6,79.5,0.0,0.0,1.28504,0.6637,0.6637,0.0,0.0,73.35970197368421,95.78447655077947,1722.3,4.0,0,0,104.0,89.0,-74.005135,40.74413,D
20563,76.0,509892.0,1904,2,100,5.3,0.6,3335752.7,1924.8,4.5,3.0,79.5,0.0,0.0,1.69448,1.12965,1.12965,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,25.340000000000146,0,0,104.0,139.0,-73.984433,40.766506,B
20564,58.519394179544754,46041.0,2007,1,100,12.3,0.4,567532.2,92.4,5.4,2.0,79.5,0.0,0.0,0.78191,0.26064,0.0,4.0,0.08688,73.35970197368421,95.78447655077947,1238.0,4.0,0,0,102.0,79.0,-74.008899,40.737567,C
20566,58.519394179544754,27978.0,2007,1,100,17.0,0.6,476794.3,84.2,7.6,3.0,79.5,0.0,0.0,0.53614,0.2217655,0.0,2.0,0.07148,73.35970197368421,95.78447655077947,603.8,5.0,0,0,102.0,79.0,-74.00935,40.737572,C
20571,58.519394179544754,22440.0,1907,1,100,10.5,0.6,286445.8,83.6,6.0,3.1,79.5,0.0,0.0,0.75758,0.53476,0.0,12.0,0.53476,90.0,100.0,819.1,5.0,0,0,102.0,49.0,-74.000458,40.724947,C
20574,37.0,25948.0,1912,1,90,20.0,0.7,939354.8,117.3,12.0,3.8,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,4594.425778134381,3.0,0,0,104.0,89.0,-73.999401,40.744802,D
20577,58.519394179544754,41692.0,1929,1,95,2.6,0.0,106318.5,1.4,3.7,0.0,79.5,0.0,0.0,0.69558,0.9834,0.0,20.0,0.47971,100.0,100.0,4594.425778134381,6.0,0,0,108.0,122.0,-73.968629,40.766514,C
20579,2.0,52008.0,1900,1,100,10.7,1.0,559075.8,269.8,8.0,5.2,79.5,0.0,0.0,1.23058,1.15367,1.15367,0.0,0.0,90.0,100.0,3317.6,5.0,0,0,107.0,153.0,-73.982124,40.776417,D
20582,59.0,30020.0,1917,1,100,4.4,0.0,131818.1,208.8,8.2,7.0,79.5,0.0,0.0,2.66489,1.09927,0.0,33.0,1.09927,0.0,100.0,2823.1,7.0,0,0,112.0,253.0,-73.939817,40.842683,C
20583,76.0,30020.0,1917,1,100,3.1,0.0,93913.8,200.3,7.5,6.7,79.5,0.0,0.0,2.66489,1.09927,0.0,33.0,1.09927,0.0,100.0,1503.1,6.0,0,0,112.0,253.0,-73.939925,40.842729,B
20584,65.0,40677.0,1923,1,100,3.5,0.0,142953.9,213.7,6.2,5.3,79.5,0.0,0.0,1.30295,0.88502,0.0,36.0,0.88502,100.0,100.0,1124.8,6.0,0,0,107.0,175.0,-73.976851,40.790975,C
20585,73.0,30020.0,1917,1,100,3.5,0.0,104722.6,199.1,7.6,6.6,79.5,0.0,0.0,2.66489,1.09927,0.0,33.0,1.09927,0.0,100.0,1867.9,7.0,0,0,112.0,253.0,-73.94003,40.842773,B
20589,29.0,232290.0,1929,2,95,11.1,0.4,3415752.6,599.6,5.0,1.9,79.5,0.0,0.0,1.28718,1.15373,1.15373,0.0,0.0,73.35970197368421,95.78447655077947,6071.4,7.0,0,0,104.0,103.0,-73.995113,40.752877,D
20590,56.0,62670.0,1930,1,100,4.0,1.2,265631.3,387.3,6.9,5.8,79.5,0.0,0.0,2.02649,2.019480600000002,1.4145867999999988,0.0,0.0,73.35970197368421,95.78447655077947,4753.9,9.0,4,0,104.0,91.0,-73.996554,40.744489,C
20591,100.0,57207.0,1930,1,100,7.0,0.0,403081.8,4.8,2.0,0.1,79.5,0.0,0.0,2.06268,2.019480600000002,1.4145867999999988,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,8.0,4,0,104.0,91.0,-73.995998,40.745104,A
20619,49.0,40580.0,1907,1,100,4.1,0.8,165864.4,166.6,5.2,4.1,79.5,0.0,0.0,1.18285,1.18285,0.0,48.0,1.18285,73.35970197368421,95.78447655077947,5562.5,8.0,0,0,109.0,231.0,-73.944185,40.826296,D
20622,18.0,31390.0,1920,1,100,3.7,0.8,114852.5,114.9,4.7,3.7,79.5,0.0,0.0,0.82829,0.82829,0.0,0.0,0.0,100.0,100.0,4594.425778134381,5.0,0,0,109.0,23501.0,-73.943483,40.828099,D
20641,100.0,791127.7400000003,2016,1,65,2.6,0.2,2080386.9,638.2,1.5,0.8,79.5,0.0,0.0,1.04893,0.69091,0.69091,0.0,0.0,100.0,100.0,4594.425778134381,2.0,0,0,106.0,88.0,-73.971171,40.747019,A
20645,58.519394179544754,56156.0,1992,1,100,5.3,0.5096468802428696,299780.6,134.4,3.9,2.4,79.5,0.0,0.0,0.78353,0.32054,0.32054,0.0,0.0,90.0,100.0,671.8,5.0,0,0,107.0,181.0,-73.965024,40.791213,C
20646,100.0,52356.0,1936,1,100,2.9,0.5,151799.6,128.7,3.2,2.5,79.5,0.0,0.0,2.483,0.7831,0.7831,0.0,0.0,90.0,100.0,702.9,7.0,0,0,108.0,142.0,-73.96214,40.775424,A
20647,79.0,29303.0,1925,1,100,3.7,0.0,107452.2,126.3,5.3,4.3,79.5,0.0,0.0,1.26267,0.98966,0.0,29.0,0.98966,90.0,100.0,1579.9,6.0,0,0,107.0,175.0,-73.978455,40.790011,B
20651,32.0,32200.0,1987,1,100,9.6,0.6,408180.6,122.7,5.5,2.9,79.5,0.0,0.0,1.5528,1.3354,0.0,43.0,1.3354,90.0,90.0,4330.5,5.0,0,0,102.0,77.0,-74.004056,40.740391,D
20652,58.519394179544754,230000.0,2017,1,65,13.1,0.4,5782479.7,850.0,5.6,1.9,79.5,0.0,0.0,0.97391,0.61739,0.61739,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,7.0,0,0,103.0,18.0,-73.987681,40.718383,C
20653,35.0,192000.0,2017,1,90,11.8,0.3,3315839.9,343.8,4.5,1.2,79.5,0.0,0.0,1.10104,1.09896,1.09896,0.0,0.0,73.35970197368421,95.78447655077947,8345.3,7.0,0,0,103.0,1402.0,-73.986375,40.71661,D
20655,58.519394179544754,75000.0,2017,1,85,13.8,0.5,2758225.4,574.2,6.7,2.9,79.5,0.0,0.0,1.15733,0.992,0.0,0.0,0.0,73.35970197368421,95.78447655077947,7406.5,5.0,0,0,103.0,1402.0,-73.985004,40.717466,C
20659,1.0,31946.0,1925,1,100,20.0,0.1,865532.9,23.0,8.3,0.7,79.5,0.0,0.0,1.37732,1.18951,0.0,12.0,0.37563,90.0,90.0,4594.425778134381,4.0,0,0,106.0,64.0,-73.980842,40.737991,D
20663,30.0,44622.0,1920,1,85,3.5,1.1,156668.0,219.9,5.9,4.9,79.5,0.0,0.0,1.32222,1.32222,0.0,20.0,0.44821,100.0,100.0,1930.3,10.0,0,0,110.0,19702.0,-73.958115,40.803268,D
20668,100.0,43178.0,1920,1,100,2.1,0.0,92118.9,212.1,5.5,4.9,79.5,0.0,0.0,3.7383419999999967,0.97272,0.0,42.0,0.97272,73.35970197368421,95.78447655077947,5193.7,7.0,0,0,110.0,230.0,-73.938574,40.818117,A
20669,58.519394179544754,26499.0,1900,1,100,6.7,0.5,177065.4,60.0,4.1,2.3,79.5,0.0,0.0,0.52832,0.52832,0.0,14.0,0.52832,73.35970197368421,95.78447655077947,431.6,7.0,0,0,110.0,20102.0,-73.955932,40.804648,C
20688,21.0,28770.0,1900,1,100,5.5,1.1,157819.9,164.9,7.2,5.7,79.5,0.0,0.0,2.05075,1.04275,0.0,30.0,1.04275,90.0,100.0,3187.8,6.0,0,0,107.0,193.0,-73.962418,40.801568,D
20689,95.0,46527.0,1920,1,100,3.8,0.0,177148.4,238.2,6.2,5.1,79.5,0.0,0.0,2.77258,0.64479,0.0,30.0,0.64479,90.0,100.0,2926.8,11.0,0,0,110.0,218.0,-73.95342,40.802012,A
20690,58.519394179544754,27043.0,2007,2,100,9.9,0.5,266407.4,70.3,5.2,2.6,79.5,0.0,0.0,0.452758,0.36978,0.36978,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,5.0,3,0,102.0,43.0,-73.995028,40.724688,C
20693,35.0,28285.0,1902,1,100,5.2,1.0,148164.7,139.1,6.4,4.9,79.5,0.0,0.0,2.05056,1.06063,0.0,30.0,1.06063,100.0,100.0,4594.425778134381,4.0,0,0,107.0,193.0,-73.960637,40.800818,D
20695,58.519394179544754,16711.92,2006,1,100,7.9,0.5,125506.8,37.4,4.5,2.4,79.5,0.0,0.0,0.63028,0.63028,0.0,10.0,0.63028,73.35970197368421,95.78447655077947,279.106,5.0,0,0,104.0,87.0,-73.994046,40.742543,C
20705,70.0,25000.0,1925,1,95,4.4,0.9,111230.8,101.1,5.3,4.0,79.5,0.0,0.0,1.68,1.68,0.0,42.0,1.68,100.0,100.0,1623.8,4.0,0,0,107.0,163.0,-73.979699,40.782829,C
20713,40.0,791127.7400000003,1962,3,100,5.7,0.9,5738002.0,2358.8880000000013,5.8,4.2,79.5,0.0,0.0,1.82947,0.97572,0.97572,0.0,0.0,90.0,90.0,27102.450000000026,8.0,0,0,112.0,261.0,-73.934853,40.847771,D
20717,4.0,320335.3,2017,1,90,8.9,0.5096468802428696,3610123.6,0.0,7.6,0.0,79.5,0.0,0.0,1.14568,0.50572,0.50572,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,3.0,0,0,105.0,104.0,-73.978204,40.761422,D
20723,1.0,46986.0,1900,1,100,20.0,1.6,1166277.1,379.3,12.7,8.1,79.5,0.0,0.0,1.85162,1.02158,0.0,48.0,1.02158,90.0,100.0,4447.0,5.0,0,0,105.0,137.0,-73.981362,40.764371,D
20730,27.0,38880.0,1993,1,100,6.7,0.9,258879.1,160.3,5.9,4.1,79.5,0.0,0.0,1.38889,1.18313,0.0,46.0,1.18313,73.35970197368421,95.78447655077947,5133.1,5.0,0,0,103.0,3601.0,-73.991313,40.721375,D
20731,2.0,40577.0,1920,1,100,6.1,1.5,245772.3,297.2,9.0,7.3,79.5,0.0,0.0,1.38009,1.03507,0.0,42.0,1.03507,73.35970197368421,95.78447655077947,4594.425778134381,5.0,0,0,111.0,182.0,-73.940372,40.799819,D
20732,1.0,26400.0,1920,1,100,4.5,1.6,119643.4,251.0,10.8,9.3,79.5,0.0,0.0,1.36364,0.90909,0.0,24.0,0.90909,73.35970197368421,95.78447655077947,7002.0,4.0,0,0,111.0,182.0,-73.939559,40.800282,D
20733,24.0,31796.0,1910,1,100,5.2,1.0,164063.9,157.9,6.4,5.0,79.5,0.0,0.0,1.38382,1.19512,0.0,38.0,1.19512,73.35970197368421,95.78447655077947,2915.2,5.0,0,0,111.0,188.0,-73.93806,40.799658,D
20739,78.0,150806.0,1915,1,100,4.1,0.5,620994.7,387.4,3.7,2.6,79.5,0.0,0.0,1.00792,0.50396,0.50396,0.0,0.0,73.35970197368421,95.78447655077947,3961.1,9.0,0,0,107.0,171.0,-73.978066,40.787261,B
20742,74.0,103750.0,1900,1,95,8.7,0.2,905235.6,227.7,4.6,2.2,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,4594.425778134381,4.0,0,0,105.0,96.0,-73.981415,40.755395,B
20744,58.519394179544754,50323.0,2005,1,100,10.9,0.2,547722.6,46.7,3.9,0.9,79.5,0.0,0.0,1.03332,0.2782,0.0,14.0,0.2782,73.35970197368421,95.78447655077947,1174.4,5.0,0,0,102.0,49.0,-74.000119,40.724074,C
20745,22.0,39698.0,1938,1,100,8.1,1.1,320097.3,196.1,7.2,4.9,79.5,0.0,0.0,1.68774,1.68774,0.0,67.0,1.68774,73.35970197368421,95.78447655077947,2197.0,8.0,0,0,104.0,91.0,-73.996027,40.745947,D
20746,58.519394179544754,37080.0,1924,1,100,6.9,0.2,257426.6,40.0,3.0,1.1,79.5,0.0,0.0,0.53937,0.2217655,0.0,4.0,0.10787,73.35970197368421,95.78447655077947,4594.425778134381,5.0,0,0,105.0,56.0,-73.987149,40.743017,C
20747,58.519394179544754,45183.0,1930,1,100,5.6,0.0,251717.2,199.5,5.9,4.4,79.5,0.0,0.0,0.88529,0.2217655,0.22132,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,7.0,0,0,106.0,10601.0,-73.960576,40.757512,C
20751,1.0,26892.0,1900,2,100,16.4,1.5,442022.2,198.9,12.0,7.4,79.5,0.0,0.0,2.23115,1.48743,0.0,40.0,1.48743,73.35970197368421,95.78447655077947,4594.425778134381,20.0,0,0,102.0,65.0,-73.99943,40.728701,D
20763,58.519394179544754,29529.0,2007,1,95,7.1,0.5,208193.5,76.9,4.5,2.6,79.5,0.0,0.0,0.7789,0.54184,0.0,10.0,0.33865,90.0,90.0,2092.9,5.0,0,0,109.0,23501.0,-73.943234,40.827545,C
20779,100.0,44622.0,1920,1,100,6.4,0.0,284570.5,9.1,1.9,0.2,79.5,0.0,0.0,1.90489,1.32222,0.0,40.0,0.89642,90.0,90.0,6927.5,8.0,0,0,110.0,19702.0,-73.958006,40.803414,A
20780,37.0,47730.0,1927,1,95,7.8,0.5,370889.1,126.2,4.7,2.6,79.5,0.0,0.0,1.46658,1.02661,0.0,25.0,0.52378,90.0,90.0,3586.2,10.0,0,0,110.0,20102.0,-73.957486,40.804111,D
20788,82.0,128662.0,1920,2,100,3.4,0.5,431228.9,375.2,3.8,2.9,79.5,0.0,0.0,1.24357,0.65287,0.0,84.0,0.65287,90.0,100.0,4594.425778134381,17.0,0,0,112.0,255.0,-73.941912,40.843065,B
20791,8.0,64830.0,1911,1,100,9.4,0.0,610421.8,1.6,6.1,0.0,79.5,0.0,0.0,0.97177,0.50902,0.50902,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,5.0,1,0,105.0,56.0,-73.98581,40.743865,D
20792,92.0,53935.0,1948,1,100,3.6,0.4,192260.4,96.3,2.8,1.8,79.5,0.0,0.0,1.11245,0.96412,0.0,19.0,0.35228,73.35970197368421,95.78447655077947,1413.2,6.0,0,0,108.0,134.0,-73.957133,40.773331,A
20800,45.0,30415.0,1930,1,100,4.2,0.0,127651.1,127.7,5.4,4.2,79.5,0.0,0.0,0.95348,0.82196,0.0,9.0,0.29591,73.35970197368421,95.78447655077947,620.2,7.0,0,0,106.0,80.0,-73.977096,40.749411,D
20801,27.0,43763.0,1940,1,100,4.3,1.0,186918.7,207.6,6.0,4.7,79.5,0.0,0.0,1.53097,1.25677,0.0,18.0,0.41131,73.35970197368421,95.78447655077947,1891.7,8.0,0,0,107.0,157.0,-73.981073,40.777507,D
20802,23.0,93751.0,1984,1,95,9.8,0.8,1094576.5,397.8,6.2,3.6,79.5,0.0,0.0,1.20532,0.78932,0.78932,0.0,0.0,100.0,100.0,3709.6,10.0,6,0,107.0,161.0,-73.976086,40.778832,D
20803,42.0,95007.0,1950,1,100,3.4,0.2,331728.9,494.1,6.0,5.0,79.5,0.0,0.0,0.9473,0.79994,0.14736,34.0,0.35787,73.35970197368421,95.78447655077947,929.5,8.0,0,0,107.0,169.0,-73.971004,40.784282,D
20805,100.0,63384.0,1914,1,95,3.6,0.0,230152.6,15.3,1.3,0.2,79.5,0.0,0.0,2.12988,0.77307,0.0,16.0,0.25243,100.0,100.0,8476.2,7.0,1,0,112.0,247.0,-73.945384,40.836721,A
20806,88.0,45774.0,1920,1,100,4.2,0.5,192183.6,103.7,3.4,2.3,79.5,0.0,0.0,1.31079,0.65539,0.0,30.0,0.65539,73.35970197368421,95.78447655077947,1203.6,5.0,0,0,107.0,167.0,-73.980511,40.785261,A
20811,90.0,32000.0,1901,1,100,11.4,0.8,395767.0,141.0,7.1,4.1,79.5,0.0,0.0,3.7383419999999967,2.019480600000002,0.0,146.0,1.867627100000005,73.35970197368421,95.78447655077947,2090.8,3.0,3,0,103.0,18.0,-73.993723,40.721095,A
20815,4.0,43248.0,1940,1,100,6.0,1.2,257929.0,249.5,7.4,5.8,79.5,0.0,0.0,1.41047,1.15612,0.0,20.0,0.46245,100.0,100.0,6794.7,8.0,0,0,112.0,283.0,-73.928085,40.859696,D
20822,8.0,31818.0,1905,1,100,7.0,1.2,223269.9,191.9,7.9,6.0,79.5,0.0,0.0,2.38858,0.97429,0.0,10.0,0.31429,100.0,100.0,4594.425778134381,9.0,0,0,107.0,193.0,-73.960165,40.798993,D
20841,78.0,83052.0,1939,1,100,4.7,0.5,389523.7,233.6,4.1,2.8,79.5,0.0,0.0,1.55324,1.0355,0.0,86.0,1.0355,73.35970197368421,95.78447655077947,2216.8,10.0,0,0,107.0,149.0,-73.9798,40.772025,B
20845,78.0,25610.0,1920,1,100,5.0,0.8,129182.5,102.1,5.4,4.0,79.5,0.0,0.0,2.34284,1.87427,0.0,48.0,1.867627100000005,100.0,100.0,2301.8,4.0,0,0,103.0,32.0,-73.984659,40.727336,B
20849,73.0,43716.0,1939,1,100,3.5,0.7,154732.1,154.0,4.5,3.5,79.5,0.0,0.0,1.3725,1.098,0.0,48.0,1.098,100.0,100.0,2984.1,8.0,0,0,112.0,283.0,-73.929162,40.859963,B
20858,100.0,52005.0,1900,1,100,3.1,0.2,158737.1,37.2,1.5,0.7,79.5,0.0,0.0,0.88453,0.46149,0.0,24.0,0.46149,90.0,100.0,777.0,6.0,0,0,101.0,1502.0,-74.004162,40.708006,A
20864,61.0,45956.0,1910,1,100,7.1,0.4,341247.4,85.9,3.7,1.8,79.5,0.0,0.0,1.088,0.544,0.0,25.0,0.544,90.0,100.0,1481.9,8.0,0,0,110.0,220.0,-73.948752,40.804148,C
20869,100.0,37560.0,1902,1,100,1.3,0.0,56246.647999999994,223.9,6.2,6.0,79.5,0.0,0.0,3.7383419999999967,0.95847,0.0,36.0,0.95847,90.0,90.0,2965.9,4.0,0,0,107.0,191.0,-73.967487,40.798671,A
20879,80.0,52000.0,1926,1,100,3.7,0.0,192122.3,221.9,5.3,4.3,79.5,0.0,0.0,1.32692,0.69231,0.0,36.0,0.69231,90.0,90.0,1127.8,6.0,0,0,108.0,14801.0,-73.957325,40.778516,B
20885,41.0,27700.0,1930,1,100,4.2,0.0,117046.5,160.7,6.9,5.8,79.5,0.0,0.0,1.15524,0.83032,0.0,23.0,0.83032,90.0,100.0,1042.8,6.0,0,0,108.0,11402.0,-73.967021,40.762564,D
20893,58.519394179544754,36960.0,1920,1,65,1.3,0.5096468802428696,56246.647999999994,0.0,0.0,0.0,79.5,0.0,0.0,1.39989,0.2217655,0.0,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,1.0,0,0,102.0,69.0,-74.01007,40.732,C
20903,63.0,51157.0,2017,1,95,15.9,0.2,812504.1,48.4,5.2,0.9,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,2528.9,4.0,0,0,105.0,84.0,-73.985884,40.750667,C
20913,47.0,35987.0,1905,1,100,12.5,0.5096468802428696,469628.6,57.5,4.9,1.5,79.5,0.0,0.0,2.19524,1.55612,0.0,56.0,1.55612,90.0,100.0,4594.425778134381,14.0,0,0,112.0,261.0,-73.934329,40.847853,D
20916,52.0,40500.0,1960,1,100,3.8,0.9,151911.9,181.4,5.5,4.5,79.5,0.0,0.0,1.60494,1.08642,0.0,44.0,1.08642,90.0,100.0,4316.3,14.0,0,0,112.0,277.0,-73.926992,40.857464,D
20918,52.0,53971.0,1930,1,100,3.1,0.7,164668.3,192.8,4.4,3.6,79.5,0.0,0.0,0.79672,0.79672,0.79672,0.0,0.0,73.35970197368421,95.78447655077947,2205.3,5.0,5,0,107.0,187.0,-73.971898,40.796512,D
20920,1.0,81052.0,1897,1,100,18.2,0.6,1477345.1,218.7,7.6,2.7,79.5,0.0,0.0,0.96235,0.44416,0.44416,0.0,0.0,73.35970197368421,95.78447655077947,2463.3,6.0,6,0,101.0,33.0,-74.005754,40.721085,D
20937,77.0,51475.0,1928,1,100,4.2,0.6,215345.5,158.0,4.2,3.1,79.5,0.0,0.0,1.55415,0.77708,0.0,40.0,0.77708,73.35970197368421,95.78447655077947,1579.9,6.0,3,0,108.0,15002.0,-73.956517,40.783245,B
20941,86.0,25150.0,1940,1,100,3.7,0.7,93806.6,96.4,4.9,3.8,79.5,0.0,0.0,2.70378,0.99404,0.0,25.0,0.99404,100.0,100.0,1773.6,5.0,0,0,107.0,193.0,-73.961671,40.799608,A
20951,56.0,28522.0,2013,1,100,10.4,0.2,313584.2,23.7,3.6,0.8,79.5,0.0,0.0,1.40243,0.9817,0.0,28.0,0.9817,90.0,100.0,4594.425778134381,5.0,0,0,112.0,295.0,-73.923919,40.866733,C
20974,60.0,28020.0,1920,1,100,3.7,0.9,104558.9,118.0,5.2,4.2,79.5,0.0,0.0,1.46324,1.24911,0.0,35.0,1.24911,73.35970197368421,95.78447655077947,1235.0,4.0,0,0,107.0,189.0,-73.960723,40.797107,C
20975,31.0,121165.0,1914,1,90,18.7,0.4,2268345.6,242.4,7.1,2.0,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,4594.425778134381,3.0,0,0,102.0,45.0,-74.000307,40.719904,D
20982,58.519394179544754,36706.0,1920,1,100,7.104354130776716,0.5096468802428696,872669.6045350895,116.8,4.6,2.7,79.5,0.0,0.0,0.57211,0.2217655,0.0,7.0,0.1907,100.0,100.0,733.1,7.0,0,0,102.0,49.0,-74.001782,40.722751,C
20983,74.0,25200.0,1910,1,95,4.5,0.7,140562.3,101.7,4.5,3.3,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,2398.3,7.0,0,0,102.0,41.0,-73.995494,40.71719,B
20993,100.0,47765.0,1910,1,100,3.9,0.0,188225.8,3.6,1.2,0.1,79.5,0.0,0.0,1.29802,0.64901,0.0,31.0,0.64901,73.35970197368421,100.0,2561.3,6.0,6,0,107.0,169.0,-73.971797,40.785446,A
20994,74.0,49590.0,1920,1,100,4.2,0.6,206231.8,136.1,3.9,2.7,79.5,0.0,0.0,1.08893,0.88728,0.0,44.0,0.88728,73.35970197368421,100.0,2301.0,8.0,0,0,108.0,124.0,-73.955563,40.767627,B
